  197.67	4.701e-12						4.700e-12		4.416e-16		
  197.76	6.440e-11				1.734e-13		6.422e-11		6.563e-15		
  197.85	7.956e-10				2.524e-12		7.929e-10	1.270e-13	8.281e-14		
  197.95	1.154e-8				4.395e-11		1.150e-8	2.379e-12	1.232e-12		
  198.04	1.152e-7				5.168e-10		1.146e-7	2.988e-11	1.260e-11		
  198.13	1.039e-6				5.494e-9		1.033e-6	3.393e-10	1.167e-10		
  198.23	1.063e-5				6.745e-8		1.056e-5	4.482e-9	1.232e-9		
  198.32	7.746e-5				5.792e-7		7.683e-5	4.112e-8	9.255e-9		
  198.41	5.103e-4				4.496e-6		5.054e-4	3.410e-7	6.303e-8		
  198.51	3.682e-3				3.892e-5		3.639e-3	3.178e-6	4.735e-7		
  198.60	1.960e-2				2.441e-4		1.933e-2	2.129e-5	2.622e-6		
  198.69	9.434e-2		6.730e-14		1.383e-3		9.282e-2	1.290e-4	1.317e-5		
  198.79	4.805e-1		1.276e-12		8.445e-3		4.711e-1	8.476e-4	7.059e-5		
  198.88	1.870e+0		1.621e-11		3.867e-2		1.827e+0	4.148e-3	2.888e-4		
  198.97	6.581e+0		1.864e-10		1.600e-1		6.401e+0	1.835e-2	1.073e-3		
  199.07	2.368e+1		2.500e-9		6.890e-1		2.290e+1	8.505e-2	4.117e-3		
  199.16	6.744e+1		2.327e-8		2.304e+0		6.482e+1	3.040e-1	1.248e-2		
  199.25	1.738e+2		1.959e-7		6.963e+0		1.658e+2	9.821e-1	3.436e-2		
  199.35	4.426e+2		1.859e-6		2.114e+1		4.181e+2	3.211e+0	9.462e-2		
  199.44	9.243e+2		1.267e-5		5.161e+1		8.641e+2	8.381e+0	2.129e-1		
  199.53	1.748e+3		7.816e-5		1.139e+2		1.614e+3	1.978e+1	4.356e-1		
  199.63	3.162e+3		5.248e-4		2.438e+2		2.871e+3	4.560e+1	8.638e-1		
  199.72	4.860e+3		2.621e-3		4.347e+2		4.337e+3	8.694e+1	1.450e+0		
  199.81	6.779e+3		1.184e-2		7.005e+2		5.926e+3	1.498e+2	2.221e+0		
  199.91	8.769e+3		5.630e-2		1.057e+3		7.465e+3	2.437e+2	3.226e+0		
  200.00	1.002e+4		2.061e-1		1.377e+3		8.297e+3	3.393e+2	4.156e+0		
  200.09	1.046e+4		6.829e-1		1.620e+3		8.409e+3	4.271e+2	5.021e+0		
  200.19	9.973e+3		2.300e+0		1.724e+3		7.750e+3	4.898e+2	5.887e+0		
  200.28	8.900e+3		6.177e+0		1.639e+3		6.749e+3	4.982e+2	6.654e+0		
  200.37	7.639e+3		1.503e+1		1.409e+3		5.750e+3	4.579e+2	7.515e+0		
  200.47	6.506e+3		3.594e+1		1.057e+3		5.034e+3	3.705e+2	8.627e+0		
  200.56	6.017e+3		7.101e+1		7.341e+2		4.928e+3	2.752e+2	9.681e+0		
  200.65	6.105e+3		1.273e+2		4.606e+2		5.321e+3	1.847e+2	1.064e+1		
  200.75	6.746e+3		2.172e+2		2.438e+2		6.168e+3	1.054e+2	1.155e+1		
  200.84	7.575e+3		3.177e+2		1.236e+2		7.064e+3	5.718e+1	1.243e+1		
  200.93	8.384e+3		4.230e+2		5.663e+1		7.862e+3	2.804e+1	1.383e+1	2.988e-13	
  201.03	9.007e+3		5.224e+2		2.114e+1		8.436e+3	1.128e+1	1.649e+1	5.186e-12	
  201.12	9.210e+3		5.758e+2		7.824e+0		8.602e+3	4.471e+0	1.996e+1	6.101e-11	
  201.21	9.110e+3		5.845e+2		2.618e+0		8.497e+3	1.601e+0	2.388e+1	6.508e-10	
  201.31	8.815e+3		5.446e+2		6.890e-1		8.242e+3	4.545e-1	2.751e+1	8.051e-9	
  201.40	8.576e+3		4.777e+2		1.862e-1		8.070e+3	1.315e-1	2.889e+1	6.984e-8	
  201.49	8.486e+3		3.988e+2		4.551e-2		8.060e+3	3.440e-2	2.780e+1	5.493e-7	
  201.59	8.571e+3		3.144e+2		8.445e-3		8.233e+3	6.886e-3	2.388e+1	4.843e-6	
  201.68	8.710e+3		2.518e+2		1.667e-3		8.439e+3	1.455e-3	1.885e+1	3.098e-5	
  201.77	8.748e+3		2.093e+2		2.992e-4		8.525e+3	2.780e-4	1.364e+1	1.796e-4	
  201.87	8.504e+3		1.953e+2		5.711e-5		8.300e+3	3.927e-5	8.884e+0	1.129e-3	
  201.96	7.953e+3		2.254e+2		1.369e-4		7.722e+3	6.203e-6	6.240e+0	5.324e-3	
  202.05	7.121e+3		3.094e+2		8.606e-4		6.807e+3	2.034e-6	5.373e+0	2.276e-2	
  202.15	6.012e+3		4.740e+2		6.191e-3		5.532e+3	1.107e-5	6.381e+0	1.020e-1	
  202.24	5.017e+3		6.766e+2		3.302e-2		4.331e+3	7.334e-5	8.725e+0	3.545e-1	
  202.33	4.163e+3		8.995e+2		1.598e-1		3.251e+3	4.442e-4	1.190e+1	1.118e+0	
  202.43	3.470e+3		1.113e+3		8.225e-1		2.338e+3	2.932e-3	1.555e+1	3.569e+0	
  202.52	3.092e+3		1.219e+3		3.243e+0		1.843e+3	1.446e-2	1.808e+1	9.149e+0	
  202.61	2.934e+3		1.211e+3		1.161e+1		1.671e+3	6.470e-2	1.922e+1	2.127e+1	
  202.71	3.011e+3		1.072e+3		4.272e+1		1.829e+3	3.050e-1	1.852e+1	4.840e+1	
  202.80	3.338e+3		8.655e+2		1.246e+2		2.239e+3	1.111e+0	1.633e+1	9.148e+1	
  202.89	3.978e+3		6.339e+2		3.302e+2		2.840e+3	3.672e+0	1.326e+1	1.568e+2	
  202.99	5.182e+3		4.018e+2		8.712e+2		3.633e+3	1.237e+1	9.645e+0	2.543e+2	
  203.08	6.876e+3		2.462e+2		1.885e+3		4.350e+3	3.327e+1	6.797e+0	3.544e+2	
  203.17	9.361e+3		1.518e+2		3.710e+3		4.966e+3	8.123e+1	4.619e+0	4.479e+2	
  203.27	1.333e+4		1.187e+2		7.044e+3		5.448e+3	1.953e+2	2.992e+0	5.178e+2	
  203.36	1.813e+4		1.529e+2		1.136e+4		5.690e+3	3.883e+2	2.084e+0	5.321e+2	
  203.45	2.397e+4		2.509e+2		1.671e+4		5.807e+3	7.002e+2	1.522e+0	4.957e+2	
  203.55	3.101e+4		4.375e+2		2.305e+4		5.911e+3	1.203e+3	1.145e+0	4.085e+2	
  203.64	3.684e+4		6.668e+2		2.801e+4		6.082e+3	1.766e+3	9.573e-1	3.095e+2	
  203.73	4.104e+4		9.263e+2		3.117e+4		6.372e+3	2.352e+3	8.881e-1	2.126e+2	
  203.83	4.274e+4		1.192e+3		3.175e+4		6.782e+3	2.885e+3	9.372e-1	1.249e+2	
  203.92	4.120e+4		1.350e+3		2.955e+4		7.096e+3	3.129e+3	1.081e+0	6.978e+1	
  204.01	3.704e+4		1.387e+3		2.535e+4		7.192e+3	3.079e+3	1.312e+0	3.537e+1	
  204.11	3.035e+4		1.275e+3		1.947e+4		6.894e+3	2.697e+3	1.688e+0	1.492e+1	
  204.20	2.361e+4		1.068e+3		1.413e+4		6.242e+3	2.161e+3	2.189e+0	6.528e+0	
  204.29	1.721e+4		8.164e+2		9.482e+3		5.337e+3	1.571e+3	2.913e+0	3.659e+0	
  204.39	1.138e+4		5.613e+2		5.555e+3		4.271e+3	9.850e+2	4.028e+0	5.153e+0	
  204.48	7.669e+3		4.273e+2		3.158e+3		3.479e+3	5.878e+2	5.285e+0	1.184e+1	
  204.57	5.500e+3		4.816e+2		1.656e+3		3.000e+3	3.282e+2	6.680e+0	2.752e+1	
  204.67	4.878e+3		9.910e+2		7.332e+2		2.902e+3	1.805e+2	8.229e+0	6.375e+1	
  204.76	6.027e+3		2.265e+3		3.220e+2		3.158e+3	1.502e+2	9.508e+0	1.229e+2	
  204.86	9.677e+3		5.421e+3		1.166e+2		3.682e+3	2.196e+2	1.076e+1	2.277e+2	
  204.95	1.588e+4		1.087e+4		4.252e+1		4.199e+3	3.936e+2	1.177e+1	3.584e+2	
  205.04	2.573e+4		1.986e+4		1.416e+1		4.611e+3	7.249e+2	1.267e+1	5.124e+2	
  205.14	4.162e+4		3.471e+4		3.749e+0		4.829e+3	1.385e+3	1.350e+1	6.812e+2	
  205.23	5.993e+4		5.196e+4		1.027e+0		4.785e+3	2.378e+3	1.403e+1	7.952e+2	
  205.32	8.021e+4		7.092e+4		2.560e-1		4.546e+3	3.886e+3	1.432e+1	8.433e+2	
  205.42	1.015e+5		9.027e+4		4.894e-2		4.126e+3	6.274e+3	1.442e+1	8.042e+2	
  205.51	1.162e+5		1.028e+5		9.981e-3		3.668e+3	9.033e+3	1.449e+1	6.963e+2	
  205.60	1.247e+5		1.088e+5		1.850e-3		3.179e+3	1.216e+4	1.471e+1	5.476e+2	
  205.70	1.275e+5		1.089e+5		2.577e-4		2.648e+3	1.558e+4	1.528e+1	3.747e+2	
  205.79	1.263e+5		1.057e+5		6.626e-5		2.243e+3	1.808e+4	1.605e+1	2.406e+2	
  205.88	1.243e+5		1.026e+5		1.851e-4		1.974e+3	1.957e+4	1.684e+1	1.403e+2	
  205.98	1.233e+5		1.015e+5		1.278e-3		1.904e+3	1.972e+4	1.736e+1	6.889e+1	
  206.07	1.232e+5		1.026e+5		6.751e-3		2.075e+3	1.849e+4	1.721e+1	3.281e+1	
  206.16	1.226e+5		1.039e+5		3.249e-2		2.446e+3	1.622e+4	1.634e+1	1.419e+1	
  206.26	1.193e+5		1.033e+5		1.667e-1		3.020e+3	1.296e+4	1.466e+1	4.999e+0	
  206.35	1.129e+5		9.948e+4		6.579e-1		3.595e+3	9.859e+3	1.275e+1	1.766e+0	
  206.44	1.032e+5		9.202e+4		2.363e+0		4.142e+3	6.987e+3	1.078e+1	5.668e-1	
  206.54	8.903e+4		8.000e+4		8.765e+0		4.637e+3	4.373e+3	8.804e+0	1.445e-1	
  206.63	7.442e+4		6.682e+4		2.582e+1		4.928e+3	2.646e+3	7.401e+0	4.386e-2	
  206.72	5.924e+4		5.265e+4		6.925e+1		5.039e+3	1.478e+3	6.379e+0	3.634e-2	
  206.82	4.324e+4		3.741e+4		1.856e+2		4.936e+3	7.020e+2	5.584e+0	1.261e-1	
  206.91	3.087e+4		2.548e+4		4.082e+2		4.652e+3	3.283e+2	5.007e+0	4.402e-1	
  207.00	2.123e+4	3.589e-16	1.603e+4		8.174e+2		4.233e+3	1.407e+2	4.410e+0	1.416e+0	
  207.10	1.402e+4	6.046e-15	8.689e+3		1.583e+3		3.687e+3	4.943e+1	3.633e+0	4.653e+0	
  207.19	1.040e+4	6.769e-14	4.566e+3		2.600e+3		3.203e+3	1.755e+1	2.852e+0	1.229e+1	
  207.28	8.904e+3	6.913e-13	2.194e+3		3.887e+3		2.786e+3	5.821e+0	2.083e+0	2.959e+1	
  207.38	8.834e+3	8.209e-12	8.727e+2		5.444e+3		2.443e+3	2.097e+0	1.371e+0	7.035e+1	
  207.47	9.424e+3	6.909e-11	3.452e+2		6.682e+3		2.254e+3	2.492e+0	9.654e-1	1.390e+2	
  207.56	1.003e+4	5.306e-10	1.244e+2		7.481e+3		2.167e+3	6.415e+0	8.881e-1	2.500e+2	
  207.66	1.029e+4	4.591e-9	3.584e+1		7.640e+3		2.163e+3	1.957e+1	1.388e+0	4.302e+2	
  207.75	1.004e+4	2.906e-8	1.059e+1		7.143e+3		2.204e+3	4.986e+1	2.700e+0	6.353e+2	
  207.84	9.486e+3	1.679e-7	2.845e+0		6.258e+3		2.247e+3	1.180e+2	5.354e+0	8.547e+2	
  207.94	8.846e+3	1.058e-6	5.913e-1		5.228e+3		2.258e+3	2.826e+2	1.072e+1	1.066e+3	
  208.03	8.605e+3	5.041e-6	1.301e-1		4.604e+3		2.225e+3	5.760e+2	1.848e+1	1.181e+3	
  208.12	8.960e+3	2.191e-5	2.604e-2		4.458e+3		2.178e+3	1.097e+3	2.938e+1	1.197e+3	
  208.22	1.025e+4	1.007e-4	3.899e-3		4.842e+3		2.174e+3	2.080e+3	4.458e+1	1.109e+3	
  208.31	1.226e+4	3.610e-4	6.388e-4		5.490e+3		2.281e+3	3.457e+3	5.930e+1	9.772e+2	
  208.40	1.501e+4	1.181e-3	9.516e-5		6.163e+3		2.521e+3	5.398e+3	7.237e+1	8.584e+2	
  208.50	1.871e+4	3.961e-3	1.027e-5		6.662e+3		2.909e+3	8.235e+3	8.154e+1	8.183e+2	
  208.59	2.229e+4	1.069e-2	1.252e-6		6.746e+3		3.272e+3	1.127e+4	8.284e+1	9.139e+2	
  208.68	2.572e+4	2.633e-2	1.388e-7		6.467e+3		3.537e+3	1.449e+4	7.721e+1	1.150e+3	
  208.78	2.879e+4	6.442e-2	1.078e-8		5.821e+3		3.621e+3	1.773e+4	6.469e+1	1.553e+3	
  208.87	3.043e+4	1.309e-1	9.787e-10		5.060e+3		3.493e+3	1.984e+4	5.069e+1	1.991e+3	
  208.96	3.074e+4	2.429e-1	8.078e-11		4.252e+3		3.231e+3	2.079e+4	3.693e+1	2.434e+3	
  209.06	2.961e+4	4.338e-1	4.520e-12		3.448e+3		2.894e+3	2.040e+4	2.430e+1	2.849e+3	
  209.15	2.776e+4	6.642e-1	4.519e-12		2.940e+3		2.639e+3	1.908e+4	1.620e+1	3.086e+3	
  209.24	2.582e+4	9.285e-1	4.518e-12		2.745e+3		2.469e+3	1.745e+4	1.105e+1	3.149e+3	
  209.34	2.440e+4	1.211e+0	4.517e-12		2.966e+3		2.369e+3	1.607e+4	7.891e+0	2.994e+3	
  209.43	2.419e+4	1.397e+0	4.516e-12		3.532e+3		2.320e+3	1.567e+4	6.427e+0	2.668e+3	
  209.52	2.487e+4	1.472e+0	4.515e-12		4.329e+3		2.273e+3	1.604e+4	5.530e+0	2.216e+3	
  209.62	2.599e+4	1.402e+0	4.514e-12		5.269e+3		2.202e+3	1.686e+4	4.667e+0	1.651e+3	
  209.71	2.657e+4	1.219e+0	4.513e-12		5.969e+3		2.120e+3	1.731e+4	3.823e+0	1.165e+3	
  209.80	2.623e+4	9.679e-1	4.512e-12		6.413e+3		2.033e+3	1.702e+4	2.934e+0	7.575e+2	
  209.90	2.469e+4	6.734e-1	4.510e-12		6.577e+3		1.946e+3	1.574e+4	2.024e+0	4.247e+2	
  209.99	2.265e+4	4.414e-1	4.509e-12		6.477e+3		1.888e+3	1.406e+4	1.388e+0	2.301e+2	
  210.08	2.051e+4	2.643e-1	4.508e-12		6.199e+3		1.857e+3	1.234e+4	9.846e-1	1.141e+2	
  210.18	1.851e+4	1.343e-1	4.507e-12		5.715e+3		1.867e+3	1.088e+4	8.074e-1	4.709e+1	
  210.27	1.720e+4	6.638e-2	4.506e-12		5.120e+3		1.933e+3	1.012e+4	8.525e-1	1.930e+1	
