  197.67	2.773e-12						2.773e-12		1.305e-16		
  197.76	3.817e-11				2.884e-13		3.788e-11		1.938e-15		
  197.85	4.724e-10				4.198e-12		4.677e-10	3.988e-13	2.446e-14		
  197.95	6.862e-9				7.309e-11		6.781e-9	7.471e-12	3.638e-13		
  198.04	6.858e-8				8.595e-10		6.762e-8	9.384e-11	3.720e-12		
  198.13	6.197e-7				9.136e-9		6.094e-7	1.066e-9	3.444e-11		
  198.23	6.354e-6				1.122e-7		6.227e-6	1.408e-8	3.636e-10		
  198.32	4.642e-5				9.632e-7		4.532e-5	1.292e-7	2.732e-9		
  198.41	3.067e-4				7.476e-6		2.981e-4	1.071e-6	1.861e-8		
  198.51	2.222e-3				6.472e-5		2.147e-3	9.980e-6	1.397e-7		
  198.60	1.188e-2				4.059e-4		1.141e-2	6.687e-5	7.737e-7		
  198.69	5.747e-2		7.451e-14		2.300e-3		5.476e-2	4.050e-4	3.885e-6		
  198.79	2.947e-1		1.412e-12		1.404e-2		2.779e-1	2.662e-3	2.083e-5		
  198.88	1.155e+0		1.795e-11		6.431e-2		1.078e+0	1.303e-2	8.519e-5		
  198.97	4.101e+0		2.064e-10		2.662e-1		3.777e+0	5.762e-2	3.164e-4		
  199.07	1.493e+1		2.768e-9		1.146e+0		1.351e+1	2.671e-1	1.214e-3		
  199.16	4.303e+1		2.576e-8		3.831e+0		3.824e+1	9.547e-1	3.679e-3		
  199.25	1.125e+2		2.169e-7		1.158e+1		9.783e+1	3.084e+0	1.013e-2		
  199.35	2.920e+2		2.058e-6		3.515e+1		2.467e+2	1.008e+1	2.789e-2		
  199.44	6.221e+2		1.403e-5		8.582e+1		5.099e+2	2.632e+1	6.274e-2		
  199.53	1.204e+3		8.654e-5		1.894e+2		9.525e+2	6.211e+1	1.283e-1		
  199.63	2.244e+3		5.810e-4		4.054e+2		1.695e+3	1.432e+2	2.545e-1		
  199.72	3.556e+3		2.902e-3		7.229e+2		2.560e+3	2.730e+2	4.269e-1		
  199.81	5.135e+3		1.311e-2		1.165e+3		3.499e+3	4.706e+2	6.542e-1		
  199.91	6.933e+3		6.233e-2		1.758e+3		4.409e+3	7.653e+2	9.499e-1		
  200.00	8.258e+3		2.282e-1		2.289e+3		4.902e+3	1.066e+3	1.224e+0		
  200.09	9.007e+3		7.560e-1		2.694e+3		4.970e+3	1.341e+3	1.479e+0		
  200.19	8.992e+3		2.546e+0		2.868e+3		4.582e+3	1.538e+3	1.734e+0		
  200.28	8.290e+3		6.839e+0		2.726e+3		3.990e+3	1.565e+3	1.961e+0		
  200.37	7.196e+3		1.664e+1		2.343e+3		3.396e+3	1.438e+3	2.216e+0		
  200.47	5.931e+3		3.979e+1		1.758e+3		2.966e+3	1.164e+3	2.546e+0		
  200.56	5.061e+3		7.862e+1		1.221e+3		2.895e+3	8.642e+2	2.859e+0		
  200.65	4.609e+3		1.409e+2		7.660e+2		3.119e+3	5.802e+2	3.144e+0		
  200.75	4.591e+3		2.405e+2		4.054e+2		3.611e+3	3.311e+2	3.413e+0		
  200.84	4.876e+3		3.517e+2		2.055e+2		4.135e+3	1.796e+2	3.677e+0		
  200.93	5.259e+3		4.684e+2		9.418e+1		4.605e+3	8.806e+1	4.093e+0	1.666e-13	
  201.03	5.596e+3		5.784e+2		3.515e+1		4.942e+3	3.544e+1	4.885e+0	2.891e-12	
  201.12	5.708e+3		6.375e+2		1.301e+1		5.038e+3	1.404e+1	5.913e+0	3.402e-11	
  201.21	5.633e+3		6.471e+2		4.354e+0		4.970e+3	5.029e+0	7.078e+0	3.629e-10	
  201.31	5.421e+3		6.028e+2		1.146e+0		4.807e+3	1.427e+0	8.154e+0	4.489e-9	
  201.40	5.228e+3		5.288e+2		3.097e-1		4.690e+3	4.130e-1	8.565e+0	3.894e-8	
  201.49	5.115e+3		4.414e+2		7.568e-2		4.665e+3	1.080e-1	8.242e+0	3.063e-7	
  201.59	5.101e+3		3.479e+2		1.404e-2		4.746e+3	2.163e-2	7.079e+0	2.700e-6	
  201.68	5.133e+3		2.787e+2		2.772e-3		4.849e+3	4.570e-3	5.589e+0	1.727e-5	
  201.77	5.122e+3		2.315e+2		4.971e-4		4.887e+3	8.731e-4	4.042e+0	1.002e-4	
