  197.67	3.954e-12						3.953e-12		2.735e-16		
  197.76	5.431e-11				2.882e-13		5.401e-11		4.063e-15		
  197.85	6.716e-10				4.196e-12		6.669e-10	3.791e-13	5.126e-14		
  197.95	9.750e-9				7.305e-11		9.669e-9	7.101e-12	7.626e-13		
  198.04	9.738e-8				8.591e-10		9.642e-8	8.920e-11	7.797e-12		
  198.13	8.792e-7				9.132e-9		8.690e-7	1.013e-9	7.220e-11		
  198.23	9.005e-6				1.121e-7		8.879e-6	1.338e-8	7.621e-10		
  198.32	6.572e-5				9.628e-7		6.463e-5	1.228e-7	5.727e-9		
  198.41	4.336e-4				7.473e-6		4.251e-4	1.018e-6	3.900e-8		
  198.51	3.136e-3				6.470e-5		3.061e-3	9.487e-6	2.929e-7		
  198.60	1.673e-2				4.057e-4		1.626e-2	6.357e-5	1.622e-6		
  198.69	8.077e-2		7.448e-14		2.299e-3		7.808e-2	3.850e-4	8.144e-6		
  198.79	4.129e-1		1.412e-12		1.404e-2		3.963e-1	2.530e-3	4.365e-5		
  198.88	1.614e+0		1.794e-11		6.428e-2		1.537e+0	1.238e-2	1.786e-4		
  198.97	5.707e+0		2.063e-10		2.660e-1		5.385e+0	5.478e-2	6.631e-4		
  199.07	2.067e+1		2.766e-9		1.145e+0		1.927e+1	2.539e-1	2.544e-3		
  199.16	5.927e+1		2.575e-8		3.829e+0		5.453e+1	9.075e-1	7.711e-3		
  199.25	1.540e+2		2.168e-7		1.157e+1		1.395e+2	2.932e+0	2.123e-2		
  199.35	3.966e+2		2.057e-6		3.513e+1		3.518e+2	9.585e+0	5.846e-2		
  199.44	8.380e+2		1.402e-5		8.578e+1		7.270e+2	2.502e+1	1.315e-1		
  199.53	1.607e+3		8.650e-5		1.893e+2		1.358e+3	5.904e+1	2.690e-1		
  199.63	2.958e+3		5.808e-4		4.053e+2		2.416e+3	1.361e+2	5.333e-1		
  199.72	4.633e+3		2.901e-3		7.225e+2		3.650e+3	2.596e+2	8.949e-1		
  199.81	6.602e+3		1.311e-2		1.164e+3		4.989e+3	4.473e+2	1.371e+0		
  199.91	8.773e+3		6.231e-2		1.758e+3		6.286e+3	7.274e+2	1.991e+0		
  200.00	1.029e+4		2.281e-1		2.288e+3		6.989e+3	1.013e+3	2.565e+0		
  200.09	1.106e+4		7.557e-1		2.693e+3		7.086e+3	1.275e+3	3.100e+0		
  200.19	1.087e+4		2.545e+0		2.866e+3		6.533e+3	1.462e+3	3.635e+0		
  200.28	9.912e+3		6.836e+0		2.725e+3		5.689e+3	1.487e+3	4.111e+0		
  200.37	8.573e+3		1.663e+1		2.342e+3		4.843e+3	1.367e+3	4.645e+0		
  200.47	7.138e+3		3.977e+1		1.758e+3		4.230e+3	1.106e+3	5.336e+0		
  200.56	6.254e+3		7.858e+1		1.220e+3		4.128e+3	8.215e+2	5.992e+0		
  200.65	5.911e+3		1.408e+2		7.657e+2		4.447e+3	5.515e+2	6.589e+0		
  200.75	6.116e+3		2.404e+2		4.053e+2		5.148e+3	3.147e+2	7.153e+0		
  200.84	6.632e+3		3.516e+2		2.054e+2		5.897e+3	1.707e+2	7.706e+0		
  200.93	7.220e+3		4.681e+2		9.414e+1		6.566e+3	8.371e+1	8.578e+0	2.328e-13	
  201.03	7.704e+3		5.781e+2		3.513e+1		7.046e+3	3.369e+1	1.024e+1	4.040e-12	
  201.12	7.859e+3		6.372e+2		1.301e+1		7.183e+3	1.335e+1	1.239e+1	4.753e-11	
  201.21	7.757e+3		6.468e+2		4.352e+0		7.086e+3	4.780e+0	1.483e+1	5.071e-10	
  201.31	7.476e+3		6.025e+2		1.145e+0		6.854e+3	1.357e+0	1.709e+1	6.272e-9	
  201.40	7.234e+3		5.285e+2		3.096e-1		6.687e+3	3.926e-1	1.795e+1	5.441e-8	
  201.49	7.111e+3		4.412e+2		7.564e-2		6.652e+3	1.027e-1	1.727e+1	4.279e-7	
  201.59	7.129e+3		3.477e+2		1.404e-2		6.766e+3	2.056e-2	1.484e+1	3.773e-6	
  201.68	7.204e+3		2.785e+2		2.771e-3		6.914e+3	4.344e-3	1.171e+1	2.413e-5	
  201.77	7.207e+3		2.314e+2		4.968e-4		6.968e+3	8.299e-4	8.472e+0	1.400e-4	
  201.87	6.991e+3		2.158e+2		8.931e-5		6.769e+3	1.172e-4	5.517e+0	8.796e-4	
  201.96	6.541e+3		2.490e+2		1.870e-4		6.288e+3	1.847e-5	3.870e+0	4.148e-3	
  202.05	5.882e+3		3.417e+2		1.165e-3		5.537e+3	5.659e-6	3.323e+0	1.773e-2	
  202.15	5.024e+3		5.234e+2		8.380e-3		4.497e+3	2.923e-5	3.936e+0	7.944e-2	
  202.24	4.275e+3		7.470e+2		4.470e-2		3.522e+3	1.935e-4	5.375e+0	2.762e-1	
  202.33	3.648e+3		9.930e+2		2.163e-1		2.647e+3	1.172e-3	7.328e+0	8.708e-1	
  202.43	3.151e+3		1.228e+3		1.113e+0		1.910e+3	7.735e-3	9.569e+0	2.780e+0	
  202.52	2.881e+3		1.345e+3		4.389e+0		1.513e+3	3.815e-2	1.112e+1	7.128e+0	
  202.61	2.759e+3		1.337e+3		1.571e+1		1.378e+3	1.707e-1	1.182e+1	1.657e+1	
  202.71	2.802e+3		1.183e+3		5.782e+1		1.511e+3	8.047e-1	1.139e+1	3.771e+1	
  202.80	3.057e+3		9.555e+2		1.687e+2		1.849e+3	2.931e+0	1.004e+1	7.127e+1	
  202.89	3.630e+3		6.998e+2		4.470e+2		2.343e+3	9.688e+0	8.153e+0	1.221e+2	
  202.99	4.856e+3		4.435e+2		1.179e+3		2.997e+3	3.262e+1	5.927e+0	1.981e+2	
  203.08	6.782e+3		2.718e+2		2.552e+3		3.590e+3	8.778e+1	4.177e+0	2.761e+2	
  203.17	9.858e+3		1.675e+2		5.021e+3		4.103e+3	2.143e+2	2.839e+0	3.489e+2	
  203.27	1.510e+4		1.309e+2		9.535e+3		4.510e+3	5.153e+2	1.840e+0	4.034e+2	
  203.36	2.171e+4		1.685e+2		1.538e+4		4.721e+3	1.024e+3	1.282e+0	4.146e+2	
  203.45	2.996e+4		2.764e+2		2.262e+4		4.827e+3	1.847e+3	9.366e-1	3.862e+2	
  203.55	4.010e+4		4.818e+2		3.121e+4		4.916e+3	3.173e+3	7.053e-1	3.183e+2	
  203.64	4.861e+4		7.344e+2		3.792e+4		5.053e+3	4.658e+3	5.902e-1	2.412e+2	
  203.73	5.487e+4		1.020e+3		4.221e+4		5.278e+3	6.205e+3	5.480e-1	1.657e+2	
  203.83	5.760e+4		1.313e+3		4.299e+4		5.593e+3	7.611e+3	5.787e-1	9.731e+1	
  203.92	5.564e+4		1.486e+3		4.001e+4		5.830e+3	8.255e+3	6.676e-1	5.436e+1	
  204.01	4.989e+4		1.527e+3		3.432e+4		5.890e+3	8.122e+3	8.091e-1	2.755e+1	
  204.11	4.053e+4		1.404e+3		2.636e+4		5.635e+3	7.116e+3	1.040e+0	1.162e+1	
  204.20	3.111e+4		1.176e+3		1.913e+4		5.100e+3	5.701e+3	1.346e+0	5.083e+0	
  204.29	2.226e+4		8.991e+2		1.284e+4		4.365e+3	4.145e+3	1.787e+0	2.840e+0	
  204.39	1.425e+4		6.181e+2		7.524e+3		3.505e+3	2.598e+3	2.468e+0	3.981e+0	
  204.48	9.178e+3		4.703e+2		4.277e+3		2.869e+3	1.549e+3	3.236e+0	9.134e+0	
