  197.68	1.874e-22			1.874e-22						
  197.77	2.674e-21			2.674e-21						
  197.87	4.557e-20			4.557e-20						
  197.96	5.254e-19			5.254e-19						
  198.05	5.475e-18			5.475e-18			1.678e-24			
  198.15	6.575e-17			6.575e-17			3.281e-23			
  198.24	5.536e-16			5.536e-16			4.284e-22			
  198.33	4.212e-15			4.212e-15			5.057e-21			
  198.43	3.568e-14			3.568e-14			6.980e-20			
  198.52	2.194e-13			2.194e-13			6.661e-19			
  198.61	1.220e-12			1.220e-12			5.748e-18			
  198.71	7.299e-12			7.299e-12			5.600e-17			
  198.80	3.288e-11			3.288e-11			3.906e-16			
  198.89	1.344e-10			1.344e-10			2.464e-15			
  198.99	5.777e-10			5.777e-10			1.694e-14			
  199.08	1.981e-9			1.981e-9			8.637e-14			
  199.17	6.528e-9			6.527e-9			3.982e-13		1.074e-13	
  199.27	2.531e-8			2.531e-8			1.933e-12		2.289e-12	
  199.36	9.535e-8		1.112e-14	9.531e-8			7.202e-12		2.927e-11	
  199.45	4.036e-7		2.289e-13	4.032e-7			2.427e-11		3.388e-10	
  199.55	2.134e-6		3.886e-12	2.130e-6			8.314e-11		4.582e-9	
  199.64	9.354e-6		4.477e-11	9.310e-6			2.265e-10		4.299e-8	
  199.73	3.846e-5		4.673e-10	3.810e-5			5.577e-10		3.651e-7	
  199.83	1.683e-4		5.637e-9	1.648e-4			1.349e-9		3.500e-6	
  199.92	5.817e-4		4.776e-8	5.576e-4			2.685e-9		2.409e-5	
  200.01	1.862e-3		3.667e-7	1.711e-3			4.833e-9		1.501e-4	
  200.11	6.325e-3		3.144e-6	5.302e-3	1.545e-17		8.252e-9		1.020e-3	
  200.20	1.839e-2		1.960e-5	1.322e-2	2.206e-16		1.201e-8		5.154e-3	
  200.29	5.352e-2		1.106e-4	2.984e-2	2.855e-15		1.580e-8		2.357e-2	
  200.39	1.799e-1		6.745e-4	6.566e-2	4.374e-14		1.904e-8		1.135e-1	
  200.48	5.442e-1		3.092e-3	1.203e-1	4.595e-13		2.025e-8		4.208e-1	
  200.57	1.624e+0		1.284e-2	1.995e-1	4.374e-12		1.947e-8		1.412e+0	
  200.67	5.190e+0		5.566e-2	3.116e-1	4.764e-11		1.656e-8		4.823e+0	
  200.76	1.372e+1		1.877e-1	4.194e-1	3.682e-10		1.287e-8		1.312e+1	
  200.85	3.338e+1		5.735e-1	5.111e-1	2.578e-9		9.048e-9		3.229e+1	
  200.95	8.054e+1		1.767e+0	5.668e-1	1.996e-8		5.433e-9		7.821e+1	
  201.04	1.610e+2		4.384e+0	5.603e-1	1.135e-7		3.087e-9		1.561e+2	
  201.13	2.924e+2		9.854e+0	5.016e-1	5.848e-7		1.586e-9		2.820e+2	
  201.23	5.064e+2		2.159e+1	3.948e-1	3.219e-6		6.721e-10		4.844e+2	
