  197.65	3.965e-23			3.965e-23						
  197.74	5.853e-22			5.853e-22						
  197.84	1.035e-20			1.035e-20						
  197.93	1.235e-19			1.235e-19						
  198.02	1.331e-18			1.331e-18						
  198.12	1.659e-17			1.659e-17			2.882e-24			
  198.21	1.445e-16			1.445e-16			3.892e-23			
  198.30	1.137e-15			1.137e-15			4.752e-22			
  198.40	9.997e-15			9.997e-15			6.807e-21			
  198.49	6.357e-14			6.357e-14			6.719e-20			
  198.58	3.656e-13			3.656e-13			5.996e-19			
  198.68	2.269e-12			2.269e-12			6.063e-18			
  198.77	1.055e-11			1.055e-11			4.374e-17			
  198.86	4.445e-11			4.445e-11			2.853e-16			
  198.96	1.961e-10			1.961e-10			2.036e-15			
  199.05	6.777e-10			6.776e-10			1.074e-14			
  199.14	2.172e-9			2.172e-9			5.118e-14		2.030e-14	
  199.24	7.559e-9			7.558e-9			2.579e-13		7.294e-13	
  199.33	2.388e-8		2.604e-15	2.387e-8			9.938e-13		9.642e-12	
  199.42	8.355e-8		5.510e-14	8.344e-8			3.463e-12		1.154e-10	
  199.52	3.853e-7		9.701e-13	3.837e-7			1.232e-11		1.619e-9	
  199.61	1.617e-6		1.155e-11	1.601e-6			3.469e-11		1.570e-8	
  199.70	6.677e-6		1.246e-10	6.538e-6			8.835e-11		1.378e-7	
  199.80	3.027e-5		1.559e-9	2.890e-5			2.218e-10		1.371e-6	
  199.89	1.103e-4		1.365e-8	1.005e-4			4.567e-10		9.756e-6	
  199.98	3.813e-4		1.083e-7	3.183e-4			8.501e-10		6.285e-5	
  200.08	1.466e-3		9.634e-7	1.022e-3			1.507e-9		4.431e-4	
  200.17	4.953e-3		6.205e-6	2.633e-3	7.933e-17		2.267e-9		2.314e-3	
  200.27	1.967e-2		4.378e-5	6.708e-3	1.407e-15		3.172e-9		1.292e-2	
  200.36	6.892e-2		2.289e-4	1.402e-2	1.686e-14		3.858e-9		5.467e-2	
  200.45	2.371e-1		1.085e-3	2.654e-2	1.830e-13		4.243e-9		2.095e-1	
  200.55	8.825e-1		5.441e-3	4.802e-2	2.307e-12		4.191e-9		8.291e-1	
  200.64	2.669e+0		2.093e-2	7.376e-2	2.034e-11		3.726e-9		2.575e+0	
  200.73	7.414e+0		7.294e-2	1.026e-1	1.625e-10		2.995e-9		7.238e+0	
  200.83	2.070e+1		2.601e-1	1.318e-1	1.456e-9		2.088e-9		2.031e+1	
  200.92	4.717e+1		7.361e-1	1.487e-1	9.443e-9		1.357e-9		4.629e+1	
  201.01	9.753e+1		1.887e+0	1.519e-1	5.548e-8		7.973e-10		9.549e+1	
  201.11	1.949e+2		4.785e+0	1.385e-1	3.535e-7		3.924e-10		1.900e+2	
  201.20	3.279e+2		9.960e+0	1.148e-1	1.687e-6		1.864e-10		3.178e+2	
