  197.68	6.379e-23			6.379e-23						
  197.77	9.103e-22			9.103e-22						
  197.87	1.551e-20			1.551e-20						
  197.96	1.789e-19			1.789e-19						
  198.05	1.864e-18			1.864e-18			3.383e-25			
  198.15	2.238e-17			2.238e-17			6.613e-24			
  198.24	1.884e-16			1.884e-16			8.635e-23			
  198.33	1.434e-15			1.434e-15			1.020e-21			
  198.43	1.214e-14			1.214e-14			1.407e-20			
  198.52	7.468e-14			7.468e-14			1.343e-19			
  198.61	4.152e-13			4.152e-13			1.159e-18			
  198.71	2.483e-12			2.483e-12			1.129e-17			
  198.80	1.117e-11			1.117e-11			7.874e-17			
  198.89	4.555e-11			4.555e-11			4.966e-16			
  198.99	1.941e-10			1.941e-10			3.415e-15			
  199.08	6.525e-10			6.525e-10			1.741e-14			
  199.17	2.052e-9			2.052e-9			8.026e-14		1.158e-13	
  199.27	7.142e-9			7.139e-9			3.896e-13		2.468e-12	
  199.36	2.320e-8		6.465e-15	2.317e-8			1.452e-12		3.156e-11	
  199.45	8.479e-8		1.331e-13	8.442e-8			4.892e-12		3.653e-10	
  199.55	4.049e-7		2.259e-12	3.999e-7			1.676e-11		4.940e-9	
  199.64	1.714e-6		2.603e-11	1.668e-6			4.565e-11		4.635e-8	
  199.73	7.083e-6		2.717e-10	6.689e-6			1.124e-10		3.936e-7	
  199.83	3.246e-5		3.277e-9	2.868e-5			2.719e-10		3.773e-6	
  199.92	1.228e-4		2.777e-8	9.675e-5			5.413e-10		2.598e-5	
  200.01	4.587e-4		2.132e-7	2.966e-4			9.743e-10		1.619e-4	
  200.11	2.020e-3		1.828e-6	9.185e-4	3.073e-17		1.663e-9		1.100e-3	
  200.20	7.857e-3		1.139e-5	2.289e-3	4.390e-16		2.420e-9		5.557e-3	
  200.29	3.064e-2		6.433e-5	5.168e-3	5.680e-15		3.184e-9		2.541e-2	
  200.39	1.342e-1		3.921e-4	1.137e-2	8.701e-14		3.838e-9		1.224e-1	
  200.48	4.764e-1		1.798e-3	2.083e-2	9.142e-13		4.081e-9		4.537e-1	
  200.57	1.564e+0		7.467e-3	3.455e-2	8.702e-12		3.924e-9		1.522e+0	
  200.67	5.286e+0		3.236e-2	5.398e-2	9.478e-11		3.338e-9		5.200e+0	
  200.76	1.432e+1		1.091e-1	7.263e-2	7.325e-10		2.595e-9		1.414e+1	
  200.85	3.524e+1		3.334e-1	8.851e-2	5.130e-9		1.824e-9		3.482e+1	
  200.95	8.545e+1		1.027e+0	9.816e-2	3.972e-8		1.095e-9		8.432e+1	
  201.04	1.709e+2		2.549e+0	9.704e-2	2.258e-7		6.222e-10		1.683e+2	
  201.13	3.099e+2		5.729e+0	8.687e-2	1.163e-6		3.196e-10		3.041e+2	
  201.23	5.349e+2		1.255e+1	6.838e-2	6.404e-6		1.355e-10		5.223e+2	
  201.32	7.884e+2		2.290e+1	4.964e-2	2.679e-5		5.626e-11		7.654e+2	
  201.41	1.054e+3		3.787e+1	3.264e-2	1.015e-4		2.112e-11		1.016e+3	
  201.51	1.300e+3		5.898e+1	1.823e-2	3.973e-4		6.320e-12		1.241e+3	
  201.60	1.420e+3		7.920e+1	9.721e-3	1.222e-3		1.918e-12		1.341e+3	
  201.69	1.415e+3		9.636e+1	4.693e-3	3.408e-3		5.264e-13		1.318e+3	
  201.79	1.271e+3		1.068e+2	1.860e-3	9.483e-3		1.112e-13		1.164e+3	
  201.88	1.061e+3		1.056e+2	7.280e-4	2.146e-2		2.467e-14		9.556e+2	
  201.97	8.282e+2		9.478e+1	2.580e-4	4.402e-2		4.949e-15		7.333e+2	
  202.07	5.934e+2		7.512e+1	7.251e-5	8.708e-2		7.571e-16		5.182e+2	
