  197.71	1.822e-22			1.822e-22						
  197.80	2.514e-21			2.514e-21						
  197.90	4.127e-20			4.127e-20						
  197.99	4.601e-19			4.601e-19						
  198.08	4.635e-18			4.635e-18			8.522e-25			
  198.18	5.362e-17			5.362e-17			1.605e-23			
  198.27	4.365e-16			4.365e-16			2.027e-22			
  198.36	3.211e-15			3.211e-15			2.314e-21			
  198.46	2.620e-14			2.620e-14			3.076e-20			
  198.55	1.558e-13			1.558e-13			2.839e-19			
  198.64	8.377e-13			8.376e-13			2.369e-18			
  198.74	4.826e-12			4.826e-12			2.223e-17			
  198.83	2.101e-11			2.101e-11			1.500e-16			
  198.92	8.292e-11			8.292e-11			9.145e-16			
  199.02	3.416e-10			3.416e-10			6.058e-15			
  199.11	1.120e-9			1.120e-9			2.987e-14			
  199.21	3.930e-9			3.929e-9			1.562e-13		3.797e-13	
  199.30	1.219e-8			1.218e-8			6.226e-13		5.189e-12	
  199.39	4.100e-8		2.291e-14	4.093e-8			2.243e-12		6.419e-11	
  199.49	1.822e-7		4.184e-13	1.812e-7			8.282e-12		9.344e-10	
  199.58	7.598e-7		5.149e-12	7.504e-7			2.413e-11		9.368e-9	
  199.67	3.191e-6		5.740e-11	3.106e-6			6.354e-11		8.503e-8	
  199.77	1.500e-5		7.450e-10	1.412e-5			1.656e-10		8.774e-7	
  199.86	5.707e-5		6.742e-9	5.061e-5			3.526e-10		6.454e-6	
  199.95	2.085e-4		5.528e-8	1.654e-4			6.787e-10		4.298e-5	
  200.05	8.658e-4		5.100e-7	5.508e-4			1.249e-9		3.144e-4	
  200.14	3.167e-3		3.394e-6	1.466e-3	5.646e-17		1.943e-9		1.697e-3	
  200.23	1.185e-2		2.047e-5	3.535e-3	7.802e-16		2.734e-9		8.293e-3	
  200.33	5.152e-2		1.343e-4	8.371e-3	1.286e-14		3.550e-9		4.301e-2	
  200.42	1.874e-1		6.573e-4	1.638e-2	1.443e-13		4.038e-9		1.703e-1	
  200.51	6.427e-1		2.916e-3	2.903e-2	1.467e-12		4.152e-9		6.108e-1	
  200.61	2.308e+0		1.360e-2	4.880e-2	1.719e-11		3.806e-9		2.246e+0	
  200.70	6.645e+0		4.897e-2	7.016e-2	1.419e-10		3.164e-9		6.526e+0	
  200.79	1.742e+1		1.598e-1	9.134e-2	1.061e-9		2.378e-9		1.717e+1	
  200.89	4.540e+1		5.297e-1	1.090e-1	8.839e-9		1.539e-9		4.476e+1	
  200.98	9.698e+1		1.403e+0	1.151e-1	5.367e-8		9.350e-10		9.546e+1	
  201.07	1.878e+2		3.369e+0	1.101e-1	2.953e-7		5.137e-10		1.843e+2	
  201.17	3.488e+2		7.940e+0	9.327e-2	1.749e-6		2.346e-10		3.407e+2	
  201.26	5.490e+2		1.548e+1	7.235e-2	7.812e-6		1.042e-10		5.334e+2	
  201.35	7.837e+2		2.733e+1	5.082e-2	3.162e-5		4.184e-11		7.564e+2	
  201.45	1.039e+3		4.579e+1	3.055e-2	1.331e-4		1.349e-11		9.931e+2	
  201.54	1.210e+3		6.566e+1	1.741e-2	4.375e-4		4.378e-12		1.145e+3	
  201.63	1.283e+3		8.531e+1	8.978e-3	1.303e-3		1.285e-12		1.198e+3	
  201.73	1.232e+3		1.017e+2	3.830e-3	3.899e-3		2.924e-13		1.130e+3	
  201.82	1.085e+3		1.073e+2	1.602e-3	9.426e-3		6.938e-14		9.777e+2	
  201.91	8.859e+2		1.028e+2	6.065e-4	2.065e-2		1.488e-14		7.831e+2	
  202.01	6.578e+2		8.742e+1	1.835e-4	4.394e-2		2.396e-15		5.704e+2	
  202.10	4.813e+2		6.837e+1	5.634e-5	7.814e-2		4.535e-16		4.128e+2	
  202.19	3.446e+2		4.882e+1	1.566e-5	1.259e-1		3.390e-16		2.957e+2	
  202.29	2.358e+2		3.045e+1	3.359e-6	1.905e-1		2.148e-15		2.051e+2	
  202.38	1.661e+2		1.850e+1	7.568e-7	2.492e-1		1.228e-14		1.474e+2	
  202.47	1.145e+2		1.075e+1	1.543e-7	2.954e-1		6.393e-14		1.034e+2	
