  197.71	2.704e-22			2.704e-22						
  197.80	3.731e-21			3.731e-21						
  197.90	6.125e-20			6.125e-20						
  197.99	6.828e-19			6.828e-19						
  198.08	6.879e-18			6.879e-18			8.863e-25			
  198.18	7.958e-17			7.958e-17			1.669e-23			
  198.27	6.477e-16			6.477e-16			2.108e-22			
  198.36	4.766e-15			4.766e-15			2.406e-21			
  198.46	3.888e-14			3.888e-14			3.199e-20			
  198.55	2.312e-13			2.312e-13			2.952e-19			
  198.64	1.243e-12			1.243e-12			2.463e-18			
  198.74	7.162e-12			7.162e-12			2.312e-17			
  198.83	3.118e-11			3.118e-11			1.559e-16			
  198.92	1.231e-10			1.231e-10			9.510e-16			
  199.02	5.070e-10			5.070e-10			6.300e-15			
  199.11	1.662e-9			1.662e-9			3.106e-14			
  199.21	5.832e-9			5.832e-9			1.624e-13		2.736e-13	
  199.30	1.809e-8			1.808e-8			6.474e-13		3.739e-12	
  199.39	6.079e-8		2.267e-14	6.074e-8			2.333e-12		4.625e-11	
  199.49	2.696e-7		4.140e-13	2.690e-7			8.613e-12		6.732e-10	
  199.58	1.120e-6		5.094e-12	1.114e-6			2.509e-11		6.750e-9	
  199.67	4.671e-6		5.679e-11	4.610e-6			6.608e-11		6.126e-8	
  199.77	2.158e-5		7.371e-10	2.095e-5			1.722e-10		6.322e-7	
  199.86	7.977e-5		6.670e-9	7.511e-5			3.666e-10		4.650e-6	
  199.95	2.765e-4		5.469e-8	2.455e-4			7.058e-10		3.097e-5	
  200.05	1.045e-3		5.045e-7	8.175e-4			1.298e-9		2.266e-4	
  200.14	3.402e-3		3.358e-6	2.176e-3	2.609e-17		2.020e-9		1.223e-3	
  200.23	1.124e-2		2.025e-5	5.247e-3	3.606e-16		2.843e-9		5.975e-3	
  200.33	4.355e-2		1.328e-4	1.242e-2	5.943e-15		3.691e-9		3.099e-2	
  200.42	1.477e-1		6.503e-4	2.431e-2	6.669e-14		4.199e-9		1.227e-1	
  200.51	4.860e-1		2.885e-3	4.308e-2	6.780e-13		4.318e-9		4.401e-1	
  200.61	1.704e+0		1.345e-2	7.243e-2	7.944e-12		3.958e-9		1.618e+0	
  200.70	4.855e+0		4.845e-2	1.041e-1	6.557e-11		3.290e-9		4.702e+0	
  200.79	1.267e+1		1.581e-1	1.356e-1	4.904e-10		2.473e-9		1.237e+1	
  200.89	3.294e+1		5.241e-1	1.618e-1	4.085e-9		1.600e-9		3.225e+1	
  200.98	7.034e+1		1.389e+0	1.709e-1	2.481e-8		9.723e-10		6.878e+1	
  201.07	1.363e+2		3.333e+0	1.634e-1	1.365e-7		5.342e-10		1.328e+2	
  201.17	2.535e+2		7.855e+0	1.384e-1	8.083e-7		2.440e-10		2.455e+2	
  201.26	3.998e+2		1.531e+1	1.074e-1	3.611e-6		1.083e-10		3.843e+2	
  201.35	5.721e+2		2.704e+1	7.543e-2	1.461e-5		4.351e-11		5.450e+2	
  201.45	7.609e+2		4.530e+1	4.535e-2	6.153e-5		1.403e-11		7.156e+2	
  201.54	8.896e+2		6.496e+1	2.583e-2	2.022e-4		4.553e-12		8.246e+2	
  201.63	9.476e+2		8.441e+1	1.332e-2	6.020e-4		1.336e-12		8.632e+2	
  201.73	9.148e+2		1.006e+2	5.683e-3	1.802e-3		3.041e-13		8.142e+2	
  201.82	8.107e+2		1.062e+2	2.377e-3	4.357e-3		7.215e-14		7.045e+2	
  201.91	6.660e+2		1.017e+2	9.001e-4	9.542e-3		1.548e-14		5.643e+2	
  202.01	4.975e+2		8.649e+1	2.723e-4	2.031e-2		2.491e-15		4.110e+2	
  202.10	3.651e+2		6.764e+1	8.361e-5	3.612e-2		4.716e-16		2.974e+2	
  202.19	2.614e+2		4.830e+1	2.324e-5	5.819e-2		3.526e-16		2.130e+2	
  202.29	1.780e+2		3.013e+1	4.985e-6	8.806e-2		2.233e-15		1.478e+2	
  202.38	1.246e+2		1.831e+1	1.123e-6	1.152e-1		1.277e-14		1.062e+2	
  202.47	8.530e+1		1.063e+1	2.291e-7	1.365e-1		6.648e-14		7.453e+1	
  202.57	5.333e+1		5.736e+0	3.484e-8	1.469e-1		3.708e-13		4.745e+1	
