  197.67	2.141e-17				2.926e-23						2.141e-17			
  197.76	3.158e-16				4.223e-22						3.158e-16			
  197.85	4.212e-15				5.509e-21						4.212e-15			
  197.95	6.651e-14				8.498e-20						6.651e-14			
  198.04	7.179e-13				8.955e-19					1.481e-15	7.164e-13			
  198.13	6.998e-12				8.530e-18					2.435e-14	6.974e-12			
  198.23	7.804e-11				9.271e-17					4.026e-13	7.764e-11			
  198.32	6.150e-10				7.134e-16					4.526e-12	6.105e-10			
  198.41	4.384e-9				4.963e-15					4.606e-11	4.338e-9			
  198.51	3.459e-8				3.805e-14					5.397e-10	3.405e-8			
  198.60	1.999e-7				2.139e-13					4.452e-9	1.954e-7			
  198.69	1.047e-6				1.088e-12					3.324e-8	1.014e-6			
  198.79	5.886e-6				5.892e-12					2.763e-7	5.610e-6			
  198.88	2.518e-5				2.428e-11					1.673e-6	2.351e-5			
  198.97	9.822e-5				9.090e-11					9.174e-6	8.904e-5			
  199.07	4.014e-4				3.551e-10					5.411e-5	3.473e-4			
  199.16	1.303e-3				1.123e-9					2.407e-4	1.062e-3			
  199.25	3.908e-3				3.444e-9		7.790e-17			9.699e-4	2.938e-3			
  199.35	1.214e-2			1.487e-15	1.254e-8		1.418e-15			4.063e-3	8.077e-3			
  199.44	3.132e-2			3.089e-14	4.508e-8		1.739e-14			1.328e-2	1.804e-2			
  199.53	7.576e-2			4.016e-13	1.807e-7		1.930e-13			3.935e-2	3.642e-2			
  199.63	1.877e-1			6.182e-12	8.838e-7		2.490e-12			1.171e-1	7.060e-2			
  199.72	3.967e-1			6.524e-11	3.567e-6		2.240e-11			2.815e-1	1.152e-1			
  199.81	7.830e-1			6.237e-10	1.341e-5		1.824e-10			6.131e-1	1.699e-1			
  199.91	1.529e+0			6.825e-9	5.267e-5		1.668e-9			1.297e+0	2.329e-1			
  200.00	2.572e+0			5.297e-8	1.632e-4		1.101e-8			2.292e+0	2.792e-1			
  200.09	3.977e+0			3.725e-7	4.589e-4		6.575e-8			3.671e+0	3.058e-1			
  200.19	5.828e+0			2.897e-6	1.289e-3	8.016e-17	4.263e-7			5.517e+0	3.098e-1			
  200.28	7.476e+0			1.654e-5	2.943e-3	1.126e-15	2.065e-6			7.173e+0	3.002e-1			
  200.37	8.756e+0			8.555e-5	6.083e-3	1.432e-14	9.056e-6			8.453e+0	2.961e-1			
  200.47	9.389e+0			4.730e-4	1.214e-2	2.153e-13	4.167e-5			9.055e+0	3.215e-1			
  200.56	9.143e+0			1.986e-3	2.036e-2	2.225e-12	1.483e-4			8.738e+0	3.830e-1			
  200.65	8.317e+0			7.558e-3	3.092e-2	2.083e-11	4.784e-4			7.802e+0	4.766e-1			
  200.75	7.290e+0			2.971e-2	4.380e-2	2.227e-10	1.567e-3			6.623e+0	5.919e-1			
  200.84	7.005e+0			9.179e-2	5.397e-2	1.693e-9	4.118e-3			6.183e+0	6.722e-1			
  200.93	8.157e+0			2.569e-1	6.023e-2	1.166e-8	9.838e-3			7.129e+0	7.014e-1			
  201.03	1.215e+1			7.180e-1	6.056e-2	8.869e-8	2.321e-2			1.069e+1	6.592e-1			
  201.12	1.901e+1			1.632e+0	5.482e-2	4.961e-7	4.573e-2			1.671e+1	5.631e-1			
  201.21	2.936e+1			3.360e+0	4.493e-2	2.515e-6	8.273e-2			2.544e+1	4.362e-1			
  201.31	4.452e+1			6.676e+0	3.206e-2	1.360e-5	1.457e-1	6.004e-25		3.737e+1	2.927e-1			
  201.40	5.994e+1			1.116e+1	2.132e-2	5.599e-5	2.248e-1	8.053e-24		4.835e+1	1.843e-1			
  201.49	7.462e+1			1.691e+1	1.283e-2	2.088e-4	3.254e-1	9.797e-23		5.727e+1	1.051e-1			
  201.59	8.661e+1			2.389e+1	6.498e-3	8.032e-4	4.595e-1	1.404e-21		6.221e+1	5.022e-2			
  201.68	9.090e+1			2.938e+1	3.172e-3	2.433e-3	5.938e-1	1.390e-20		6.089e+1	2.328e-2			
  201.77	8.789e+1			3.276e+1	1.402e-3	6.678e-3	7.298e-1	1.249e-19		5.438e+1	9.783e-3			
  201.87	7.688e+1			3.295e+1	5.036e-4	1.827e-2	8.633e-1	1.277e-18		4.304e+1	3.327e-3			
  201.96	6.249e+1			2.989e+1	1.805e-4	4.072e-2	9.471e-1	9.336e-18		3.161e+1	1.136e-3			
  202.05	4.683e+1			2.464e+1	5.855e-5	8.223e-2	9.815e-1	6.193e-17		2.113e+1	3.516e-4			
  202.15	3.102e+1			1.781e+1	1.492e-5	1.600e-1	9.596e-1	4.522e-16		1.209e+1	8.512e-5			
  202.24	1.990e+1			1.213e+1	3.923e-6	2.624e-1	9.007e-1	2.443e-15		6.615e+0	2.141e-5			
  202.33	1.215e+1			7.638e+0	9.341e-7	3.899e-1	8.295e-1	1.198e-14		3.288e+0	4.880e-6			
  202.43	6.920e+0			4.267e+0	1.687e-7	5.394e-1	7.625e-1	6.253e-14		1.351e+0	8.411e-7			
  202.52	4.372e+0			2.450e+0	3.256e-8	6.510e-1	7.230e-1	2.500e-13		5.473e-1	1.558e-7			
  202.61	3.024e+0			1.416e+0	5.688e-9	7.119e-1	6.955e-1	9.080e-13		2.012e-1	2.615e-8			
  202.71	2.214e+0			7.969e-1	7.282e-10	7.004e-1	6.574e-1	3.405e-12		5.901e-2	3.207e-9			
  202.80	1.726e+0			4.877e-1	1.031e-10	6.220e-1	5.990e-1	1.014e-11		1.764e-2	4.378e-10			
  202.89	1.316e+0			2.978e-1	1.321e-11	5.005e-1	5.128e-1	2.753e-11		4.780e-3	6.026e-11			
  202.99	9.128e-1			1.669e-1	1.199e-12	3.502e-1	3.947e-1	7.531e-11		9.978e-4	7.635e-11			
  203.08	6.126e-1			9.789e-2	1.293e-13	2.289e-1	2.856e-1	1.704e-10		2.195e-4	5.818e-10			
  203.17	3.891e-1			6.376e-2	5.518e-14	1.355e-1	1.898e-1	3.566e-10		4.375e-5	4.283e-9			
  203.27	2.354e-1			5.838e-2	4.365e-13	6.743e-2	1.096e-1	7.458e-10		6.488e-6	3.519e-8			
