  197.67	5.041e-17				7.771e-23						5.041e-17			
  197.76	7.437e-16				1.122e-21						7.437e-16			
  197.85	9.917e-15				1.463e-20						9.917e-15			
  197.95	1.566e-13				2.257e-19						1.566e-13			
  198.04	1.688e-12				2.378e-18					1.408e-15	1.687e-12			
  198.13	1.644e-11				2.265e-17					2.315e-14	1.642e-11			
  198.23	1.832e-10				2.462e-16					3.828e-13	1.828e-10			
  198.32	1.442e-9				1.895e-15					4.303e-12	1.437e-9			
  198.41	1.026e-8				1.318e-14					4.379e-11	1.022e-8			
  198.51	8.068e-8				1.010e-13					5.131e-10	8.017e-8			
  198.60	4.644e-7				5.682e-13					4.232e-9	4.602e-7			
  198.69	2.419e-6				2.890e-12					3.160e-8	2.388e-6			
  198.79	1.347e-5				1.567e-11					2.626e-7	1.321e-5			
  198.88	5.695e-5				6.475e-11					1.590e-6	5.536e-5			
  198.97	2.184e-4				2.440e-10					8.721e-6	2.097e-4			
  199.07	8.692e-4				9.716e-10					5.144e-5	8.177e-4			
  199.16	2.730e-3				3.207e-9					2.288e-4	2.502e-3			
  199.25	7.839e-3				1.074e-8		1.753e-16			9.220e-4	6.917e-3			
  199.35	2.288e-2			2.490e-15	4.583e-8		3.191e-15			3.862e-3	1.902e-2			
  199.44	5.510e-2			5.173e-14	1.918e-7		3.913e-14			1.263e-2	4.248e-2			
  199.53	1.231e-1			6.724e-13	8.558e-7		4.342e-13			3.740e-2	8.575e-2			
  199.63	2.775e-1			1.035e-11	4.443e-6		5.603e-12			1.113e-1	1.662e-1			
  199.72	5.388e-1			1.092e-10	1.834e-5		5.040e-11			2.676e-1	2.712e-1			
  199.81	9.829e-1			1.044e-9	6.958e-5		4.104e-10			5.828e-1	4.000e-1			
  199.91	1.781e+0			1.143e-8	2.743e-4		3.753e-9			1.232e+0	5.484e-1			
  200.00	2.837e+0			8.870e-8	8.513e-4		2.477e-8			2.179e+0	6.576e-1			
  200.09	4.212e+0			6.237e-7	2.394e-3		1.479e-7			3.489e+0	7.205e-1			
  200.19	5.982e+0			4.852e-6	6.728e-3	7.890e-17	9.593e-7			5.244e+0	7.306e-1			
  200.28	7.543e+0			2.770e-5	1.536e-2	1.108e-15	4.646e-6			6.819e+0	7.090e-1			
  200.37	8.769e+0			1.433e-4	3.175e-2	1.410e-14	2.038e-5			8.036e+0	7.016e-1			
  200.47	9.437e+0			7.921e-4	6.335e-2	2.119e-13	9.376e-5			8.607e+0	7.650e-1			
  200.56	9.330e+0			3.326e-3	1.063e-1	2.190e-12	3.337e-4			8.306e+0	9.146e-1			
  200.65	8.731e+0			1.266e-2	1.614e-1	2.050e-11	1.076e-3			7.416e+0	1.140e+0			
