  197.67	1.087e-16				2.337e-22						1.087e-16			
  197.76	1.603e-15				3.373e-21						1.603e-15			
  197.85	2.138e-14				4.399e-20						2.138e-14			
  197.95	3.376e-13				6.786e-19						3.376e-13			
  198.04	3.637e-12				7.151e-18					9.508e-16	3.636e-12			
  198.13	3.541e-11				6.812e-17					1.563e-14	3.539e-11			
  198.23	3.943e-10				7.403e-16					2.585e-13	3.940e-10			
  198.32	3.101e-9				5.697e-15					2.905e-12	3.098e-9			
  198.41	2.205e-8				3.963e-14					2.957e-11	2.202e-8			
  198.51	1.732e-7				3.039e-13					3.464e-10	1.728e-7			
  198.60	9.948e-7				1.709e-12					2.857e-9	9.920e-7			
  198.69	5.168e-6				8.700e-12					2.134e-8	5.146e-6			
  198.79	2.865e-5				4.726e-11					1.773e-7	2.847e-5			
  198.88	1.204e-4				1.961e-10					1.074e-6	1.193e-4			
  198.97	4.578e-4				7.471e-10					5.889e-6	4.519e-4			
  199.07	1.797e-3				3.069e-9					3.473e-5	1.763e-3			
  199.16	5.547e-3				1.080e-8					1.545e-4	5.392e-3			
  199.25	1.553e-2				4.052e-8		3.615e-16			6.226e-4	1.491e-2			
  199.35	4.360e-2			3.511e-15	2.024e-7		6.581e-15			2.608e-3	4.099e-2			
  199.44	1.001e-1			7.295e-14	9.489e-7		8.068e-14			8.527e-3	9.156e-2			
  199.53	2.101e-1			9.483e-13	4.514e-6		8.954e-13			2.526e-2	1.848e-1			
  199.63	4.335e-1			1.460e-11	2.418e-5		1.155e-11			7.516e-2	3.583e-1			
  199.72	7.653e-1			1.541e-10	1.009e-4		1.039e-10			1.807e-1	5.845e-1			
  199.81	1.256e+0			1.473e-9	3.845e-4		8.462e-10			3.935e-1	8.623e-1			
  199.91	2.016e+0			1.612e-8	1.519e-3		7.739e-9			8.322e-1	1.182e+0			
  200.00	2.894e+0			1.251e-7	4.716e-3		5.107e-8			1.471e+0	1.418e+0			
  200.09	3.923e+0			8.796e-7	1.327e-2		3.051e-7			2.356e+0	1.554e+0			
  200.19	5.155e+0			6.842e-6	3.729e-2	5.481e-17	1.978e-6			3.541e+0	1.577e+0			
  200.28	6.222e+0			3.906e-5	8.511e-2	7.695e-16	9.581e-6			4.604e+0	1.533e+0			
  200.37	7.123e+0			2.020e-4	1.760e-1	9.791e-15	4.202e-5			5.426e+0	1.521e+0			
  200.47	7.829e+0			1.117e-3	3.511e-1	1.472e-13	1.934e-4			5.812e+0	1.665e+0			
  200.56	8.199e+0			4.691e-3	5.889e-1	1.521e-12	6.882e-4			5.608e+0	1.997e+0			
  200.65	8.416e+0			1.785e-2	8.945e-1	1.424e-11	2.220e-3			5.007e+0	2.495e+0			
  200.75	8.699e+0			7.017e-2	1.267e+0	1.522e-10	7.273e-3			4.250e+0	3.105e+0			
  200.84	9.292e+0			2.168e-1	1.561e+0	1.157e-9	1.911e-2			3.966e+0	3.529e+0			
  200.93	1.065e+1			6.067e-1	1.742e+0	7.974e-9	4.565e-2			4.571e+0	3.683e+0			
  201.03	1.387e+1			1.696e+0	1.752e+0	6.063e-8	1.077e-1			6.852e+0	3.462e+0			
  201.12	1.932e+1			3.853e+0	1.586e+0	3.392e-7	2.122e-1			1.071e+1	2.957e+0			
  201.21	2.821e+1			7.934e+0	1.300e+0	1.719e-6	3.839e-1			1.630e+1	2.291e+0			
  201.31	4.285e+1			1.577e+1	9.276e-1	9.299e-6	6.760e-1	6.604e-23		2.394e+1	1.538e+0			
  201.40	5.997e+1			2.636e+1	6.166e-1	3.828e-5	1.043e+0	8.859e-22		3.098e+1	9.680e-1			
  201.49	7.906e+1			3.992e+1	3.712e-1	1.428e-4	1.510e+0	1.078e-20		3.670e+1	5.523e-1			
  201.59	9.886e+1			5.642e+1	1.880e-1	5.492e-4	2.132e+0	1.544e-19		3.986e+1	2.638e-1			
  201.68	1.114e+2			6.941e+1	9.175e-2	1.663e-3	2.755e+0	1.529e-18		3.901e+1	1.223e-1			
  201.77	1.157e+2			7.740e+1	4.055e-2	4.566e-3	3.386e+0	1.374e-17		3.484e+1	5.139e-2			
  201.87	1.095e+2			7.789e+1	1.457e-2	1.249e-2	4.005e+0	1.405e-16		2.758e+1	1.748e-2			
  201.96	9.539e+1			7.071e+1	5.220e-3	2.784e-2	4.393e+0	1.027e-15		2.025e+1	5.968e-3			
  202.05	7.650e+1			5.835e+1	1.694e-3	5.622e-2	4.553e+0	6.812e-15		1.354e+1	1.847e-3			
  202.15	5.463e+1			4.232e+1	4.315e-4	1.094e-1	4.451e+0	4.975e-14		7.747e+0	4.472e-4			
  202.24	3.756e+1			2.897e+1	1.135e-4	1.794e-1	4.178e+0	2.687e-13		4.238e+0	1.125e-4			
  202.33	2.465e+1			1.843e+1	2.702e-5	2.666e-1	3.847e+0	1.317e-12		2.107e+0	2.564e-5			
  202.43	1.527e+1			1.050e+1	4.881e-6	3.688e-1	3.537e+0	6.879e-12		8.652e-1	4.420e-6			
  202.52	1.035e+1			6.204e+0	9.418e-7	4.451e-1	3.354e+0	2.750e-11		3.506e-1	8.186e-7			
  202.61	7.561e+0			3.718e+0	1.645e-7	4.867e-1	3.228e+0	9.990e-11		1.289e-1	1.374e-7			
  202.71	5.751e+0			2.182e+0	2.106e-8	4.789e-1	3.052e+0	3.747e-10		3.780e-2	1.685e-8			
  202.80	4.594e+0			1.376e+0	2.982e-9	4.253e-1	2.782e+0	1.116e-9		1.130e-2	2.300e-9			
  202.89	3.584e+0			8.567e-1	3.821e-10	3.422e-1	2.382e+0	3.031e-9		3.062e-3	3.094e-10			
  202.99	2.561e+0			4.868e-1	3.468e-11	2.394e-1	1.835e+0	8.297e-9		6.393e-4	3.180e-10			
  203.08	1.774e+0			2.892e-1	3.792e-12	1.565e-1	1.328e+0	1.879e-8		1.406e-4	2.382e-9			
  203.17	1.169e+0			1.932e-1	2.047e-12	9.265e-2	8.834e-1	3.938e-8		2.803e-5	1.753e-8			
  203.27	7.412e-1			1.846e-1	1.714e-11	4.610e-2	5.106e-1	8.255e-8		4.157e-6	1.441e-7			
  203.36	5.644e-1			2.518e-1	1.231e-10	2.217e-2	2.904e-1	1.507e-7	3.163e-16	6.720e-7	8.661e-7			
  203.45	5.496e-1			3.799e-1	8.037e-10	9.659e-3	1.600e-1	2.613e-7	4.070e-15	9.838e-8	4.728e-6			
  203.55	6.673e-1			5.768e-1	5.774e-9	3.418e-3	8.708e-2	4.563e-7	6.220e-14	1.036e-8	2.784e-5			
  203.64	8.388e-1			7.775e-1	3.077e-8	1.209e-3	6.000e-2	7.193e-7	6.543e-13	1.229e-9	1.240e-4			
  203.73	1.020e+0			9.661e-1	1.489e-7	3.877e-4	5.332e-2	1.081e-6	6.254e-12	1.321e-10	5.017e-4			
  203.83	1.180e+0			1.118e+0	7.672e-7	9.759e-5	6.020e-2	1.592e-6	6.868e-11	9.885e-12	2.117e-3			
  203.92	1.256e+0			1.174e+0	3.031e-6	2.541e-5	7.499e-2	2.109e-6	5.365e-10	1.121e-12	6.986e-3			
  204.01	1.268e+0			1.152e+0	1.087e-5	5.994e-6	9.452e-2	2.598e-6	3.809e-9	2.948e-12	2.094e-2			
  204.11	1.263e+0			1.083e+0	4.017e-5	1.073e-6	1.163e-1	2.988e-6	3.005e-8	3.675e-11	6.332e-2			
  204.20	1.369e+0			1.084e+0	1.176e-4	2.055e-7	1.300e-1	3.108e-6	1.744e-7	3.289e-10	1.548e-1			
  204.29	1.812e+0			1.334e+0	3.129e-4	3.568e-8	1.336e-1	2.976e-6	9.194e-7	2.677e-9	3.439e-1			
  204.39	3.169e+0			2.300e+0	8.287e-4	4.542e-9	1.236e-1	2.591e-6	5.213e-6	2.460e-8	7.452e-1			
  204.48	5.811e+0			4.355e+0	1.799e-3	6.402e-10	1.044e-1	2.145e-6	2.246e-5	1.639e-7	1.350e+0			
  204.57	1.058e+1			8.274e+0	3.547e-3	8.178e-11	8.005e-2	1.731e-6	8.797e-5	9.934e-7	2.222e+0			
  204.67	1.927e+1			1.576e+1	6.737e-3	7.403e-12	5.324e-2	1.417e-6	3.584e-4	6.580e-6	3.450e+0			
  204.76	3.053e+1			2.585e+1	1.084e-2	7.679e-13	3.330e-2	1.300e-6	1.147e-3	3.264e-5	4.632e+0			
  204.86	4.620e+1			4.043e+1	1.643e-2	5.517e-14	1.764e-2	1.314e-6	3.734e-3	1.731e-4	5.738e+0			
  204.95	6.127e+1			5.494e+1	2.158e-2	4.647e-15	8.992e-3	1.386e-6	9.767e-3	7.033e-4	6.285e+0			
  205.04	7.443e+1			6.812e+1	2.574e-2	3.547e-16	4.159e-3	1.445e-6	2.321e-2	2.599e-3	6.251e+0			
  205.14	8.325e+1			7.761e+1	2.797e-2	3.534e-16	1.576e-3	1.443e-6	5.431e-2	9.937e-3	5.550e+0			
  205.23	8.378e+1			7.911e+1	2.724e-2	3.522e-16	5.939e-4	1.371e-6	1.055e-1	3.007e-2	4.504e+0			
  205.32	7.708e+1			7.346e+1	2.409e-2	3.510e-16	2.031e-4	1.253e-6	1.862e-1	8.277e-2	3.319e+0			
  205.42	6.331e+1			6.064e+1	1.878e-2	3.497e-16	5.504e-5	1.105e-6	3.130e-1	2.282e-1	2.112e+0			
  205.51	4.848e+1			4.623e+1	1.356e-2	3.485e-16	1.547e-5	9.825e-7	4.516e-1	5.145e-1	1.270e+0			
  205.60	3.446e+1			3.211e+1	8.922e-3	3.473e-16	4.659e-6	8.799e-7	5.921e-1	1.056e+0	6.934e-1			
  205.70	2.233e+1			1.919e+1	5.060e-3	3.460e-16	5.685e-6	7.809e-7	7.152e-1	2.100e+0	3.162e-1			
  205.79	1.539e+1			1.094e+1	2.850e-3	3.448e-16	2.360e-5	6.926e-7	7.664e-1	3.533e+0	1.409e-1			
  205.88	1.191e+1			5.687e+0	1.650e-3	3.437e-16	1.015e-4	5.999e-7	7.463e-1	5.418e+0	5.700e-2			
  205.98	1.098e+1			2.464e+0	1.166e-3	3.423e-16	4.625e-4	5.008e-7	6.477e-1	7.853e+0	1.865e-2			
  206.07	1.168e+1			1.053e+0	1.218e-3	3.412e-16	1.641e-3	4.350e-7	5.155e-1	1.010e+1	6.248e-3			
  206.16	1.315e+1			4.102e-1	1.528e-3	3.400e-16	5.302e-3	4.116e-7	3.728e-1	1.236e+1	2.272e-3			
  206.26	1.611e+1			1.292e-1	1.986e-3	3.387e-16	1.749e-2	4.473e-7	2.325e-1	1.572e+1	2.361e-3			
  206.35	2.220e+1			4.145e-2	2.354e-3	3.375e-16	4.640e-2	5.272e-7	1.375e-1	2.197e+1	6.866e-3			
  206.44	3.636e+1			1.214e-2	2.564e-3	3.363e-16	1.122e-1	6.271e-7	7.395e-2	3.614e+1	2.158e-2			
  206.54	7.129e+1			2.788e-3	2.537e-3	3.350e-16	2.684e-1	7.200e-7	3.343e-2	7.091e+1	7.005e-2			
  206.63	1.318e+2			6.739e-4	2.280e-3	3.338e-16	5.344e-1	7.532e-7	1.524e-2	1.311e+2	1.832e-1			
  206.72	2.313e+2			1.489e-4	1.867e-3	3.326e-16	9.715e-1	7.223e-7	7.149e-3	2.299e+2	4.360e-1			
  206.82	3.942e+2			2.502e-5	1.340e-3	3.313e-16	1.699e+0	6.190e-7	4.322e-3	3.915e+2	1.023e+0			
  206.91	5.807e+2			4.573e-6	8.996e-4	3.301e-16	2.559e+0	4.880e-7	4.405e-3	5.762e+2	1.997e+0			
  207.00	7.811e+2			7.648e-7	5.498e-4	3.289e-16	3.534e+0	3.500e-7	5.528e-3	7.740e+2	3.548e+0			
  207.10	9.747e+2			9.684e-8	2.847e-4	3.276e-16	4.583e+0	2.166e-7	7.075e-3	9.641e+2	6.018e+0			
  207.19	1.079e+3			3.185e-8	1.425e-4	3.264e-16	5.309e+0	1.272e-7	8.240e-3	1.065e+3	8.766e+0			
  207.28	1.090e+3			1.344e-7	6.488e-5	3.253e-16	5.682e+0	6.794e-8	8.982e-3	1.072e+3	1.162e+1			
  207.38	9.888e+2			1.048e-6	2.423e-5	3.239e-16	5.599e+0	3.028e-8	9.512e-3	9.690e+2	1.424e+1			
  207.47	8.223e+2			6.103e-6	9.094e-6	3.228e-16	5.108e+0	1.324e-8	1.041e-2	8.017e+2	1.548e+1			
  207.56	6.240e+2			3.244e-5	3.394e-6	3.216e-16	4.334e+0	5.266e-9	1.281e-2	6.043e+2	1.532e+1			
  207.66	4.127e+2			1.865e-4	2.555e-6	3.203e-16	3.319e+0	1.691e-9	1.889e-2	3.958e+2	1.357e+1			
  207.75	2.586e+2			8.167e-4	7.211e-6	3.191e-16	2.420e+0	5.505e-10	2.880e-2	2.452e+2	1.101e+1			
  207.84	1.482e+2			3.264e-3	2.606e-5	3.179e-16	1.641e+0	1.630e-10	4.359e-2	1.383e+2	8.131e+0			
  207.94	7.192e+1			1.367e-2	1.022e-4	3.166e-16	9.753e-1	3.771e-11	6.508e-2	6.567e+1	5.201e+0			
  208.03	3.428e+1			4.504e-2	3.225e-4	3.154e-16	5.628e-1	9.139e-12	8.682e-2	3.044e+1	3.150e+0			
  208.12	1.513e+1			1.354e-1	9.404e-4	3.142e-16	2.999e-1	2.014e-12	1.075e-1	1.285e+1	1.737e+0			
  208.22	5.900e+0			4.135e-1	2.813e-3	3.129e-16	1.359e-1	3.358e-13	1.249e-1	4.420e+0	8.025e-1			
  208.31	3.123e+0			1.025e+0	6.922e-3	3.117e-16	6.272e-2	6.058e-14	1.321e-1	1.533e+0	3.628e-1			
  208.40	3.132e+0			2.322e+0	1.569e-2	3.105e-16	3.114e-2	9.941e-15	1.298e-1	4.842e-1	1.493e-1			
  208.50	5.522e+0			5.174e+0	3.533e-2	3.092e-16	2.520e-2	1.194e-15	1.169e-1	1.206e-1	4.984e-2			
  208.59	9.924e+0			9.671e+0	6.707e-2	3.080e-16	3.930e-2	1.604e-16	9.869e-2	3.127e-2	1.681e-2			
  208.68	1.679e+1			1.651e+1	1.168e-1	3.069e-16	7.245e-2	1.959e-17	7.759e-2	7.387e-3	5.164e-3			
  208.78	2.729e+1			2.690e+1	1.954e-1	3.056e-16	1.359e-1	1.695e-18	5.472e-2	1.332e-3	1.246e-3			
  208.87	3.849e+1			3.795e+1	2.830e-1	3.044e-16	2.189e-1	1.695e-19	3.717e-2	2.583e-4	3.137e-4			
  208.96	4.965e+1			4.893e+1	3.749e-1	3.032e-16	3.219e-1	1.542e-20	2.361e-2	4.560e-5	7.190e-5			
  209.06	5.935e+1			5.843e+1	4.613e-1	3.019e-16	4.440e-1	9.611e-22	1.320e-2	5.950e-6	1.253e-5			
  209.15	6.343e+1			6.238e+1	5.055e-1	3.007e-16	5.391e-1	7.155e-23	7.316e-3	8.622e-7	2.355e-6			
  209.24	6.204e+1			6.093e+1	5.060e-1	2.995e-16	6.001e-1	7.094e-23	3.806e-3	1.138e-7	4.029e-7			
  209.34	5.458e+1			5.350e+1	4.554e-1	2.982e-16	6.159e-1	7.025e-23	1.711e-3	1.074e-8	5.073e-8			
  209.43	4.434e+1			4.337e+1	3.764e-1	2.970e-16	5.904e-1	6.964e-23	7.785e-4	1.163e-9	7.117e-9			
  209.52	3.305e+1			3.221e+1	2.845e-1	2.958e-16	5.501e-1	6.903e-23	3.315e-4	1.146e-10	9.087e-10			
  209.62	2.161e+1			2.090e+1	1.881e-1	2.945e-16	5.243e-1	6.835e-23	1.183e-4	7.822e-12	8.267e-11			
  209.71	1.359e+1			1.292e+1	1.189e-1	2.933e-16	5.444e-1	6.774e-23	4.331e-5	6.325e-13	8.656e-12			
  209.80	8.015e+0			7.332e+0	7.033e-2	2.921e-16	6.129e-1	6.712e-23	1.469e-5	6.271e-13	8.249e-13			
  209.90	4.298e+0			3.534e+0	3.755e-2	2.908e-16	7.270e-1	6.644e-23	4.019e-6	6.210e-13	5.422e-14			
  209.99	2.524e+0			1.675e+0	2.166e-2	2.897e-16	8.279e-1	6.583e-23	1.147e-6	6.156e-13	4.237e-15			
  210.08	1.632e+0			7.297e-1	1.341e-2	2.885e-16	8.889e-1	6.522e-23	3.005e-7	6.101e-13	4.140e-15			
  210.18	1.151e+0			2.633e-1	8.724e-3	2.872e-16	8.785e-1	6.454e-23	6.125e-8	6.041e-13	4.032e-15			
  210.27	8.991e-1			9.841e-2	6.230e-3	2.860e-16	7.945e-1	6.392e-23	1.344e-8	5.986e-13	3.934e-15			
  210.36	7.024e-1			4.016e-2	4.400e-3	2.848e-16	6.578e-1	6.331e-23	3.615e-9	5.932e-13	3.837e-15			
  210.46	5.178e-1			3.350e-2	2.811e-3	2.835e-16	4.815e-1	6.263e-23	8.894e-9	5.871e-13	3.729e-15			
  210.55	4.009e-1			6.518e-2	1.736e-3	2.823e-16	3.340e-1	6.202e-23	5.493e-8	5.817e-13	3.632e-15			
  210.64	3.656e-1			1.462e-1	9.850e-4	2.811e-16	2.185e-1	6.140e-23	3.246e-7	5.762e-13	3.535e-15			
  210.74	4.727e-1			3.356e-1	4.729e-4	2.798e-16	1.366e-1	6.072e-23	2.111e-6	5.702e-13	3.427e-15			
  210.83	7.526e-1			6.509e-1	2.221e-4	2.786e-16	1.015e-1	6.011e-23	1.039e-5	5.647e-13	3.330e-15			
  210.92	1.255e+0			1.161e+0	9.517e-5	2.774e-16	9.376e-2	5.950e-23	4.680e-5	5.593e-13	3.232e-15			
  211.02	2.110e+0			2.005e+0	3.335e-5	2.761e-16	1.048e-1	5.882e-23	2.249e-4	5.532e-13	3.124e-15			
  211.11	3.127e+0			3.004e+0	1.178e-5	2.749e-16	1.218e-1	5.821e-23	8.419e-4	5.478e-13	3.027e-15			
  211.20	4.289e+0			4.149e+0	3.795e-6	2.738e-16	1.378e-1	5.759e-23	2.886e-3	5.423e-13	2.930e-15			
  211.30	5.562e+0			5.403e+0	9.684e-7	2.724e-16	1.484e-1	5.691e-23	1.023e-2	5.363e-13	2.822e-15			
  211.39	6.477e+0			6.298e+0	2.571e-7	2.713e-16	1.494e-1	5.630e-23	2.912e-2	5.308e-13	2.725e-15			
  211.48	7.004e+0			6.784e+0	6.228e-8	2.701e-16	1.439e-1	5.569e-23	7.589e-2	5.254e-13	2.628e-15			
  211.58	7.053e+0			6.719e+0	1.157e-8	2.688e-16	1.353e-1	5.501e-23	1.983e-1	5.193e-13	2.520e-15			
