1    180.755301    18.000000
2    180.947764    18.000000
3    181.140231    14.999995
4    181.332702    17.399999
5    181.525176    14.879994
6    181.717655    18.456608
7    181.910137    16.267325
8    182.102623    17.745981
9    182.295113    16.401453
10    182.487607    18.828892
11    182.680105    17.245460
12    182.872607    18.614271
13    183.065112    17.371946
14    183.257622    19.196049
15    183.450135    18.714794
16    183.642652    19.582768
17    183.835173    19.658318
18    184.027698    18.047627
19    184.220227    15.941789
20    184.412760    14.597869
21    184.605296    13.909131
22    184.797837    11.700805
23    184.990381    12.322587
24    185.182929    10.804678
25    185.375482    11.825462
26    185.568038    9.324833
27    185.760598    12.030645
28    185.953162    13.271087
29    186.145730    17.059156
30    186.338301    19.264849
31    186.530877    21.064806
32    186.723457    21.865936
33    186.916040    19.984944
34    187.108628    20.971970
35    187.301219    23.191392
36    187.493815    23.831478
37    187.686414    23.204579
38    187.879017    21.405998
39    188.071625    21.523310
40    188.264236    19.985276
41    188.456851    22.100518
42    188.649470    19.218367
43    188.842094    18.464368
44    189.034721    12.335343
45    189.227352    15.159942
46    189.419987    13.897862
47    189.612626    16.010366
48    189.805269    17.382250
49    189.997916    20.478519
50    190.190567    18.370964
51    190.383222    14.369301
52    190.575881    12.548657
53    190.768544    13.784796
54    190.961211    14.867295
55    191.153882    14.729818
56    191.346557    16.118823
57    191.539236    18.769719
58    191.731919    19.578304
59    191.924606    21.470813
60    192.117297    19.008033
61    192.309993    18.295174
62    192.502692    19.461237
63    192.695395    23.750087
64    192.888102    22.442860
65    193.080813    17.038599
66    193.273529    10.895097
67    193.466248    12.187943
68    193.658972    16.017194
69    193.851699    17.639837
70    194.044431    16.930202
71    194.237166    15.914003
72    194.429906    16.768251
73    194.622650    15.537659
74    194.815398    13.061777
75    195.008150    11.118079
76    195.200906    13.835372
77    195.393666    16.392485
78    195.586430    18.646180
79    195.779198    16.007733
80    195.971970    16.531382
81    196.164747    13.107219
82    196.357527    17.328311
83    196.550312    15.088310
84    196.743101    16.082724
85    196.935894    16.435406
86    197.128691    19.104825
87    197.321492    20.308051
88    197.514297    17.481371
89    197.707106    17.757894
90    197.899920    14.849043
91    198.092737    15.521996
92    198.285559    13.873009
93    198.478385    19.080191
94    198.671215    23.390036
95    198.864049    23.493441
96    199.056887    23.176096
97    199.249730    18.933907
98    199.442576    20.423209
99    199.635427    19.270224
100    199.828282    18.137492
101    200.021141    17.082147
102    200.214004    19.042724
103    200.406872    18.624370
104    200.599743    17.733428
105    200.792619    13.270365
106    200.985499    11.001349
107    201.178383    7.855551
108    201.371271    10.371371
109    201.564164    12.646584
110    201.757060    17.801787
111    201.949961    19.289079
112    202.142866    23.618169
113    202.335776    22.382644
114    202.528689    21.201376
115    202.721607    18.316813
116    202.914529    19.903034
117    203.107455    18.443356
118    203.300385    17.270473
119    203.493320    14.341576
120    203.686259    12.921201
121    203.879202    19.252551
122    204.072149    22.035364
123    204.265100    26.857583
124    204.458056    22.379198
125    204.651016    21.246152
126    204.843980    14.726269
127    205.036949    11.995084
128    205.229921    10.144280
129    205.422898    10.428482
130    205.615880    11.915152
131    205.808865    11.066919
132    206.001855    15.395824
133    206.194849    16.091949
134    206.387847    18.896941
135    206.580850    20.198391
136    206.773857    21.619071
137    206.966868    21.562289
138    207.159883    14.635681
139    207.352903    10.841393
140    207.545927    7.494801
141    207.738956    9.667843
142    207.931988    8.231929
143    208.125025    8.380550
144    208.318066    13.521887
145    208.511112    13.981101
146    208.704162    13.899394
147    208.897216    12.775508
148    209.090275    15.536171
149    209.283337    15.263535
150    209.476405    13.958147
151    209.669476    13.044336
152    209.862552    13.200492
153    210.055632    10.049575
154    210.248716    11.250022
155    210.441805    15.059910
156    210.634899    19.061996
157    210.827996    20.024386
158    211.021098    18.017281
159    211.214204    20.207120
160    211.407315    19.644871
161    211.600430    20.570403
162    211.793549    12.843059
163    211.986673    10.883896
164    212.179801    4.745400
165    212.372933    7.927054
166    212.566070    7.933882
