1    180.755301    9.000000
2    180.947764    12.000000
3    181.140231    7.800001
4    181.332702    7.560000
5    181.525176    6.071999
6    181.717655    5.727001
7    181.910137    4.758599
8    182.102623    3.898319
9    182.295113    3.530184
10    182.487607    2.085100
11    182.680105    2.323657
12    182.872607    2.081751
13    183.065112    5.082282
14    183.257622    3.833407
15    183.450135    4.183738
16    183.642652    2.803429
17    183.835173    1.998035
18    184.027698    2.760892
19    184.220227    2.751787
20    184.412760    4.701335
21    184.605296    2.690025
22    184.797837    2.680072
23    184.990381    1.674019
24    185.182929    -0.328582
25    185.375482    -0.332114
26    185.568038    -0.133339
27    185.760598    1.107511
28    185.953162    1.394235
29    186.145730    4.699149
30    186.338301    3.618077
31    186.530877    4.064645
32    186.723457    2.137744
33    186.916040    0.041077
34    187.108628    -1.966035
35    187.301219    -4.585592
36    187.493815    -1.310324
37    187.686414    0.622017
38    187.879017    3.462340
39    188.071625    7.417470
40    188.264236    9.374763
41    188.456851    10.558447
42    188.649470    6.387242
43    188.842094    2.788538
44    189.034721    -0.566043
45    189.227352    -0.153700
46    189.419987    1.056050
47    189.612626    2.581669
48    189.805269    2.525745
49    189.997916    0.420883
50    190.190567    -0.010074
51    190.383222    0.081563
52    190.575881    0.014296
53    190.768544    -2.380228
54    190.961211    -4.672586
55    191.153882    -3.810564
56    191.346557    -2.897229
57    191.539236    1.059042
58    191.731919    0.232962
59    191.924606    2.657201
60    192.117297    -0.021966
61    192.309993    3.527645
62    192.502692    2.500535
63    192.695395    3.604437
64    192.888102    -0.579006
65    193.080813    -1.793115
66    193.273529    -1.073224
67    193.466248    0.626132
68    193.658972    -0.688217
69    193.851699    -1.813618
70    194.044431    -1.700368
71    194.237166    -1.303397
72    194.429906    0.600447
73    194.622650    -1.340589
74    194.815398    -3.749228
75    195.008150    -7.019165
76    195.200906    -2.752479
77    195.393666    2.246872
78    195.586430    4.699479
79    195.779198    1.989870
80    195.971970    3.136071
81    196.164747    -0.175412
82    196.357527    -2.407270
83    196.550312    -3.517135
84    196.743101    -0.583682
85    196.935894    5.180436
86    197.128691    6.319350
87    197.321492    5.899958
88    197.514297    1.245061
89    197.707106    -2.170397
90    197.899920    -2.585668
91    198.092737    0.849386
92    198.285559    2.051543
93    198.478385    3.580785
94    198.671215    1.125266
95    198.864049    2.740611
96    199.056887    3.773776
97    199.249730    3.703476
98    199.442576    2.694851
99    199.635427    3.080264
100    199.828282    7.154424
101    200.021141    9.247538
102    200.214004    9.279791
103    200.406872    9.106666
104    200.599743    8.477291
105    200.792619    5.917391
106    200.985499    5.277736
107    201.178383    4.640226
108    201.371271    6.184194
109    201.564164    5.165485
110    201.757060    4.669334
111    201.949961    2.566363
112    202.142866    -1.551661
113    202.335776    -0.995858
114    202.528689    1.289897
115    202.721607    3.658206
116    202.914529    0.988420
117    203.107455    -0.271274
118    203.300385    2.545229
119    203.493320    4.054792
120    203.686259    3.720003
121    203.879202    -3.245041
122    204.072149    -5.904407
123    204.265100    -7.230490
124    204.458056    -4.425780
125    204.651016    -2.331853
126    204.843980    -3.152126
127    205.036949    -2.295595
128    205.229921    -1.689545
129    205.422898    -1.397629
130    205.615880    -0.018035
131    205.808865    0.917466
132    206.001855    5.579885
133    206.194849    3.699472
134    206.387847    2.455873
135    206.580850    -1.769530
136    206.773857    -2.261533
137    206.966868    -2.006814
138    207.159883    0.345730
139    207.352903    2.666583
140    207.545927    3.603062
141    207.738956    2.455129
142    207.931988    1.812240
143    208.125025    4.453474
144    208.318066    4.253742
145    208.511112    5.342642
146    208.704162    1.319878
147    208.897216    1.331303
148    209.090275    2.330835
149    209.283337    0.731227
150    209.476405    1.213014
151    209.669476    -0.210553
152    209.862552    0.201692
153    210.055632    1.197028
154    210.248716    0.880943
155    210.441805    2.215593
156    210.634899    1.818108
157    210.827996    3.806140
158    211.021098    2.324850
159    211.214204    0.026797
160    211.407315    -3.730871
161    211.600430    -3.740814
162    211.793549    -0.893136
163    211.986673    3.273210
164    212.179801    2.874814
165    212.372933    -0.571595
166    212.566070    -3.139956
167    212.759211    -2.540511
168    212.952357    -0.536693
169    213.145507    -0.014241
170    213.338661    1.688613
171    213.531820    6.334275
172    213.724983    4.605779
173    213.918151    5.186810
174    214.111323    1.957917
175    214.304500    5.628946
176    214.497680    6.316172
177    214.690866    5.389023
178    214.884055    4.742838
179    215.077249    2.626372
180    215.270448    2.673242
181    215.463651    -0.739476
182    215.656858    -2.612048
183    215.850070    -1.269704
184    216.043286    -2.578150
185    216.236507    0.429228
186    216.429732    1.370216
187    216.622962    6.960490
188    216.816196    9.466141
189    217.009434    8.684725
190    217.202677    8.428973
191    217.395925    4.622738
192    217.589177    5.009741
193    217.782433    7.925297
194    217.975694    13.986407
195    218.168959    15.784142
196    218.362229    14.955310
197    218.555504    10.348491
198    218.748782    6.860761
199    218.942066    5.841251
200    219.135353    1.941602
201    219.328646    5.157772
202    219.521942    1.418675
203    219.715244    7.915889
204    219.908550    6.667512
205    220.101860    11.317880
206    220.295175    9.596478
207    220.488494    8.982872
208    220.681818    7.916471
209    220.875146    8.180467
210    221.068479    6.218188
211    221.261817    5.280933
212    221.455159    2.901024
213    221.648505    2.835792
214    221.841856    -3.053837
215    222.035212    -5.442410
216    222.228572    -4.700449
217    222.421937    -3.227371
218    222.615306    -0.986163
219    222.808680    -0.241506
220    223.002058    0.953265
221    223.195441    2.542950
222    223.388829    2.500444
223    223.582221    2.808080
224    223.775617    1.662905
225    223.969019    5.694797
226    224.162424    8.071540
227    224.355835    9.952067
228    224.549250    5.405322
229    224.742669    5.471478
230    224.936093    4.576559
231    225.129522    5.009607
232    225.322956    3.715433
233    225.516394    2.346207
234    225.709836    0.613527
235    225.903283    0.591948
236    226.096735    2.640496
237    226.290192    3.047088
238    226.483653    1.738116
239    226.677118    2.757040
240    226.870589    0.898433
241    227.064064    0.730494
242    227.257543    -2.073015
243    227.451027    0.330896
244    227.644516    0.852777
245    227.838010    -0.963866
246    228.031508    -1.221018
247    228.225011    -0.435776
248    228.418518    3.266841
249    228.612030    4.766814
250    228.805547    4.607330
251    228.999069    1.874828
252    229.192595    3.095832
253    229.386125    -0.207069
254    229.579661    1.777752
255    229.773201    0.314137
256    229.966746    4.617177
257    230.160295    1.588064
258    230.353850    -1.757753
259    230.547408    -7.833938
260    230.740972    -5.517739
261    230.934540    -3.270934
262    231.128113    3.041065
263    231.321691    0.554626
264    231.515273    0.720339
265    231.708861    0.256193
266    231.902452    3.193505
267    232.096049    6.089940
268    232.289650    8.456089
269    232.483256    8.910406
270    232.676867    10.074500
271    232.870482    9.196380
272    233.064103    11.654177
273    233.257727    9.570712
274    233.451357    8.446178
275    233.644992    6.002778
276    233.838631    5.289790
277    234.032275    2.859114
278    234.225923    -0.771420
279    234.419577    -7.383661
280    234.613235    -10.031615
281    234.806898    -7.683054
282    235.000566    -1.741133
283    235.194238    0.514562
284    235.387915    3.953485
