1    180.755301    -24.000000
2    180.947764    -18.000000
3    181.140231    -21.000005
4    181.332702    -15.000001
5    181.525176    -19.200006
6    181.717655    -26.039392
7    181.910137    -31.247875
8    182.102623    -34.256259
9    182.295113    -25.102035
10    182.487607    -19.672254
11    182.680105    -29.355467
12    182.872607    -32.006144
13    183.065112    -38.072322
14    183.257622    -27.816888
15    183.450135    -24.576647
16    183.642652    -19.478107
17    183.835173    -17.212146
18    184.027698    -17.538641
19    184.220227    -20.149558
20    184.412760    -18.937653
21    184.605296    -31.816243
22    184.797837    -33.551374
23    184.990381    -37.672924
24    185.182929    -28.644860
25    185.375482    -30.063548
26    185.568038    -29.742876
27    185.760598    -26.360699
28    185.953162    -24.420724
29    186.145730    -18.557475
30    186.338301    -13.396839
31    186.530877    -9.390858
32    186.723457    -10.557535
33    186.916040    -13.590883
34    187.108628    -13.227889
35    187.301219    -9.563745
36    187.493815    -11.159522
37    187.686414    -12.544649
38    187.879017    -16.142047
39    188.071625    -14.736144
40    188.264236    -15.176224
41    188.456851    -13.783673
42    188.649470    -17.190771
43    188.842094    -17.594298
44    189.034721    -22.558218
45    189.227352    -15.830503
46    189.419987    -16.678939
47    189.612626    -14.303083
48    189.805269    -17.595800
49    189.997916    -15.379781
50    190.190567    -18.596306
51    190.383222    -22.395813
52    190.575881    -23.797820
53    190.768544    -21.837523
54    190.961211    -19.326464
55    191.153882    -21.433397
56    191.346557    -18.952572
57    191.539236    -18.877203
58    191.731919    -15.365360
59    191.924606    -13.447304
60    192.117297    -14.764323
61    192.309993    -14.042920
62    192.502692    -14.160854
63    192.695395    -11.041950
64    192.888102    -14.039966
65    193.080813    -16.416374
66    193.273529    -17.492463
67    193.466248    -16.380563
68    193.658972    -16.974019
69    193.851699    -18.672107
70    194.044431    -22.130429
71    194.237166    -23.160512
72    194.429906    -22.258779
73    194.622650    -21.682650
74    194.815398    -22.587691
75    195.008150    -23.255876
76    195.200906    -32.569313
77    195.393666    -31.563243
78    195.586430    -31.425902
79    195.779198    -24.597829
80    195.971970    -35.204147
81    196.164747    -34.760999
82    196.357527    -30.792439
83    196.550312    -21.509484
84    196.743101    -21.860984
85    196.935894    -20.072894
86    197.128691    -16.785576
87    197.321492    -18.171690
88    197.514297    -21.992657
89    197.707106    -22.432860
90    197.899920    -23.883913
91    198.092737    -21.862746
92    198.285559    -22.950531
93    198.478385    -29.961465
94    198.671215    -24.383004
95    198.864049    -24.669498
96    199.056887    -15.811100
97    199.249730    -21.896120
98    199.442576    -16.540235
99    199.635427    -15.488470
100    199.828282    -13.606936
101    200.021141    -17.218477
102    200.214004    -15.766287
103    200.406872    -12.597557
104    200.599743    -9.872760
105    200.792619    -12.295258
106    200.985499    -18.833013
107    201.178383    -26.024446
108    201.371271    -22.771501
109    201.564164    -21.157990
110    201.757060    -13.587702
111    201.949961    -9.949733
112    202.142866    -2.907492
113    202.335776    -3.170250
114    202.528689    -6.614335
115    202.721607    -9.756908
116    202.914529    -7.474853
117    203.107455    -9.446966
118    203.300385    -9.983169
119    203.493320    -14.687217
120    203.686259    -17.535286
121    203.879202    -14.244505
122    204.072149    -11.755345
123    204.265100    -6.999970
124    204.458056    -12.150454
125    204.651016    -9.231289
126    204.843980    -13.275149
127    205.036949    -13.500688
128    205.229921    -19.755158
